evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
61 km al SO de OllagÃ¼e,-21.611,-68.673,2022-06-22,16:26:23,2022-06-22,20:26:23,114,km,2.7,Ml
21 km al S de CamiÃ±a,-19.498,-69.425,2022-06-22,13:46:04,2022-06-22,17:46:04,110,km,2.9,Ml
31 km al SE de OllagÃ¼e,-21.339,-67.983,2022-06-22,11:20:16,2022-06-22,15:20:16,164,km,2.6,Ml
25 km al O de Colina,-33.14,-70.93,2022-06-22,10:53:37,2022-06-22,14:53:37,73,km,2.9,Ml
108 km al SE de Socaire,-24.369,-67.261,2022-06-22,10:51:22,2022-06-22,14:51:22,199,km,3.4,Ml
104 km al S de Socaire,-24.519,-67.813,2022-06-22,10:35:59,2022-06-22,14:35:59,158,km,3.0,Ml
52 km al O de OllagÃ¼e,-21.365,-68.733,2022-06-22,10:16:05,2022-06-22,14:16:05,122,km,3.0,Ml
64 km al O de La Higuera,-29.574,-71.855,2022-06-22,09:07:30,2022-06-22,13:07:30,35,km,2.6,Ml
50 km al SO de OllagÃ¼e,-21.438,-68.68,2022-06-22,08:17:46,2022-06-22,12:17:46,112,km,3.2,Ml
43 km al O de Mina Collahuasi,-20.861,-69.072,2022-06-22,06:12:49,2022-06-22,10:12:49,106,km,2.6,Ml
53 km al NO de Caldera,-26.85,-71.293,2022-06-22,04:00:36,2022-06-22,08:00:36,39,km,2.8,Ml
230 km al NO de Tongoy,-29.255,-73.58,2022-06-22,03:52:56,2022-06-22,07:52:56,25,km,4.6,Mw
63 km al S de Tierra Amarilla,-28.024,-70.074,2022-06-22,03:27:06,2022-06-22,07:27:06,111,km,3.0,Ml
19 km al N de Los Vilos,-31.745,-71.489,2022-06-22,03:08:33,2022-06-22,07:08:33,43,km,2.7,Ml
34 km al NO de Cabrero,-36.763,-72.565,2022-06-22,02:19:57,2022-06-22,06:19:57,67,km,3.0,Ml
55 km al NE de Vallenar,-28.137,-70.498,2022-06-22,02:05:49,2022-06-22,06:05:49,87,km,3.2,Ml
41 km al SO de Canela Baja,-31.584,-71.834,2022-06-22,00:47:16,2022-06-22,04:47:16,37,km,3.2,Ml
64 km al SO de OllagÃ¼e,-21.745,-68.513,2022-06-22,00:21:13,2022-06-22,04:21:13,139,km,3.2,Ml
111 km al E de Socaire,-23.989,-66.888,2022-06-21,23:18:22,2022-06-22,03:18:22,174,km,3.0,Ml
25 km al S de Quillagua,-21.882,-69.582,2022-06-21,22:59:43,2022-06-22,02:59:43,69,km,2.5,Ml
29 km al O de OllagÃ¼e,-21.125,-68.511,2022-06-21,21:09:18,2022-06-22,01:09:18,131,km,2.7,Ml
22 km al NO de Pisagua,-19.473,-70.376,2022-06-21,21:02:05,2022-06-22,01:02:05,72,km,2.6,Ml
75 km al NO de San Juan.,-31.063,-69.087,2022-06-21,20:01:39,2022-06-22,00:01:39,98,km,4.7,Mw
