evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
130 km al NE de San Pedro de Atacama,-22.118,-67.279,2022-06-14,18:52:43,2022-06-14,22:52:43,220,km,4.6,Mw
17 km al NO de La Serena,-29.823,-71.401,2022-06-14,17:36:49,2022-06-14,21:36:49,49,km,2.9,Ml
26 km al NE de Quillagua,-21.444,-69.434,2022-06-14,16:29:34,2022-06-14,20:29:34,89,km,2.8,Ml
52 km al N de Huasco,-27.997,-71.253,2022-06-14,16:27:07,2022-06-14,20:27:07,32,km,2.7,Ml
25 km al E de Pozo Almonte,-20.302,-69.553,2022-06-14,16:08:24,2022-06-14,20:08:24,75,km,2.5,Ml
39 km al SO de Baquedano,-23.657,-69.982,2022-06-14,16:04:25,2022-06-14,20:04:25,47,km,2.7,Ml
60 km al S de CamiÃ±a,-19.834,-69.289,2022-06-14,15:46:26,2022-06-14,19:46:26,95,km,3.1,Ml
67 km al SE de Socaire,-24.007,-67.411,2022-06-14,14:17:04,2022-06-14,18:17:04,254,km,3.2,Ml
15 km al SE de Cuya,-19.25,-70.07,2022-06-14,14:12:35,2022-06-14,18:12:35,61,km,2.5,Ml
74 km al S de Mina La Escondida.,-24.925,-69.181,2022-06-14,10:57:18,2022-06-14,14:57:18,101,km,3.1,Ml
9 km al SE de Los Vilos,-31.98,-71.451,2022-06-14,09:00:37,2022-06-14,13:00:37,47,km,3.0,Ml
54 km al SE de CamiÃ±a,-19.618,-69.024,2022-06-14,08:50:27,2022-06-14,12:50:27,114,km,4.1,Ml
42 km al SE de Calama,-22.816,-68.764,2022-06-14,07:23:28,2022-06-14,11:23:28,94,km,3.5,Ml
37 km al SO de Los Vilos,-32.219,-71.651,2022-06-14,07:22:00,2022-06-14,11:22:00,29,km,2.5,Ml
27 km al N de Canela Baja,-31.16,-71.426,2022-06-14,06:12:59,2022-06-14,10:12:59,48,km,3.0,Ml
108 km al NO de Mendoza,-32.082,-69.477,2022-06-14,04:12:34,2022-06-14,08:12:34,128,km,3.5,Ml
25 km al S de Punitaqui,-31.042,-71.343,2022-06-14,02:31:14,2022-06-14,06:31:14,54,km,3.2,Ml
68 km al SO de Socaire,-24.044,-68.343,2022-06-14,01:08:28,2022-06-14,05:08:28,135,km,3.1,Ml
96 km al SE de Socaire,-24.238,-67.27,2022-06-13,23:57:24,2022-06-14,03:57:24,195,km,3.3,Ml
60 km al O de La Ligua,-32.504,-71.864,2022-06-13,23:32:52,2022-06-14,03:32:52,24,km,3.3,Ml
31 km al NO de ConcepciÃ³n,-36.587,-73.23,2022-06-13,21:04:45,2022-06-14,01:04:45,30,km,3.1,Ml
60 km al E de Socaire,-23.679,-67.306,2022-06-13,20:17:26,2022-06-14,00:17:26,253,km,4.3,Mw
