evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
46 km al SO de Los Vilos,-32.284,-71.729,2022-05-04,06:58:09,2022-05-04,10:58:09,44,km,2.9,Ml
43 km al SO de Los Vilos,-32.226,-71.778,2022-05-04,05:38:26,2022-05-04,09:38:26,39,km,2.8,Ml
45 km al SO de Los Vilos,-32.228,-71.803,2022-05-04,05:16:25,2022-05-04,09:16:25,17,km,3.3,Ml
41 km al SO de Los Vilos,-32.23,-71.727,2022-05-04,05:11:57,2022-05-04,09:11:57,32,km,2.7,Ml
47 km al SO de Los Vilos,-32.256,-71.797,2022-05-04,04:12:08,2022-05-04,08:12:08,32,km,3.2,Ml
47 km al SO de Los Vilos,-32.238,-71.835,2022-05-04,03:30:51,2022-05-04,07:30:51,30,km,3.3,Ml
48 km al SO de Los Vilos,-32.251,-71.82,2022-05-04,03:19:17,2022-05-04,07:19:17,30,km,2.5,Ml
51 km al SO de Los Vilos,-32.258,-71.873,2022-05-04,03:10:16,2022-05-04,07:10:16,30,km,3.4,Ml
53 km al SO de Los Vilos,-32.233,-71.929,2022-05-04,03:04:42,2022-05-04,07:04:42,33,km,2.9,Ml
55 km al SO de Los Vilos,-32.25,-71.939,2022-05-04,02:54:12,2022-05-04,06:54:12,26,km,5.0,Mw
18 km al O de Iquique,-20.277,-70.309,2022-05-04,02:32:21,2022-05-04,06:32:21,43,km,3.2,Ml
47 km al SO de Los Vilos,-32.222,-71.846,2022-05-04,01:55:44,2022-05-04,05:55:44,34,km,2.6,Ml
48 km al SO de Los Vilos,-32.24,-71.847,2022-05-04,01:36:29,2022-05-04,05:36:29,18,km,2.7,Ml
52 km al SO de Los Vilos,-32.241,-71.899,2022-05-04,01:15:19,2022-05-04,05:15:19,29,km,3.6,Ml
54 km al SO de Los Vilos,-32.25,-71.915,2022-05-04,01:12:27,2022-05-04,05:12:27,30,km,3.1,Ml
29 km al NO de Mina Collahuasi,-20.696,-68.901,2022-05-04,01:08:30,2022-05-04,05:08:30,97,km,3.1,Ml
50 km al SO de Los Vilos,-32.234,-71.881,2022-05-04,01:03:27,2022-05-04,05:03:27,27,km,3.2,Ml
50 km al SO de Los Vilos,-32.239,-71.875,2022-05-04,00:42:18,2022-05-04,04:42:18,37,km,3.1,Ml
50 km al SO de Los Vilos,-32.261,-71.847,2022-05-04,00:11:34,2022-05-04,04:11:34,16,km,2.8,Ml
48 km al SO de Los Vilos,-32.226,-71.858,2022-05-04,00:07:59,2022-05-04,04:07:59,30,km,2.8,Ml
51 km al SO de Los Vilos,-32.228,-71.902,2022-05-04,00:01:49,2022-05-04,04:01:49,24,km,3.3,Ml
45 km al SO de Los Vilos,-32.242,-71.792,2022-05-03,23:56:28,2022-05-04,03:56:28,41,km,2.8,Ml
50 km al SO de Los Vilos,-32.25,-71.856,2022-05-03,23:52:40,2022-05-04,03:52:40,18,km,3.1,Ml
48 km al SO de Los Vilos,-32.225,-71.869,2022-05-03,23:48:50,2022-05-04,03:48:50,29,km,3.7,Ml
53 km al SO de Los Vilos,-32.249,-71.907,2022-05-03,23:45:59,2022-05-04,03:45:59,31,km,5.0,Mw
43 km al O de Lebu,-37.782,-74.098,2022-05-03,22:25:47,2022-05-04,02:25:47,38,km,3.2,Ml
40 km al SO de Alto Hospicio,-20.525,-70.372,2022-05-03,21:19:27,2022-05-04,01:19:27,33,km,2.6,Ml
42 km al O de Mina Collahuasi,-20.873,-69.058,2022-05-03,20:55:23,2022-05-04,00:55:23,107,km,3.4,Ml
37 km al NO de Cami̱a,-19.125,-69.717,2022-05-03,20:20:20,2022-05-04,00:20:20,94,km,3.6,Ml
