evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
49 km al O de Mina Collahuasi,-20.909,-69.117,2022-05-15,19:04:44,2022-05-15,23:04:44,105,km,3.1,Ml
26 km al SE de Putre,-18.349,-69.374,2022-05-15,16:21:09,2022-05-15,20:21:09,149,km,3.6,Ml
46 km al N de Calama,-22.054,-68.89,2022-05-15,16:18:05,2022-05-15,20:18:05,116,km,2.6,Ml
34 km al NO de Navidad,-33.756,-72.116,2022-05-15,15:33:40,2022-05-15,19:33:40,46,km,3.6,Ml
78 km al E de Socaire,-23.43,-67.147,2022-05-15,09:00:47,2022-05-15,13:00:47,235,km,4.4,Mw
62 km al E de Socaire,-23.537,-67.283,2022-05-15,06:21:33,2022-05-15,10:21:33,253,km,3.8,Ml
59 km al NE de Calama,-21.983,-68.713,2022-05-15,03:47:13,2022-05-15,07:47:13,103,km,2.5,Ml
51 km al S de OllagÃ¼e,-21.666,-68.395,2022-05-15,02:54:56,2022-05-15,06:54:56,123,km,3.5,Ml
46 km al O de San Pedro de Atacama,-22.952,-68.645,2022-05-15,02:25:15,2022-05-15,06:25:15,114,km,2.7,Ml
52 km al E de Sierra Gorda.,-22.982,-68.812,2022-05-15,02:12:41,2022-05-15,06:12:41,98,km,2.8,Ml
55 km al NE de Pozo Almonte,-19.969,-69.353,2022-05-15,00:54:34,2022-05-15,04:54:34,84,km,2.8,Ml
170 km al O de ConstituciÃ³n,-35.026,-74.25,2022-05-15,00:29:01,2022-05-15,04:29:01,22,km,4.6,Mw
56 km al S de Taltal,-25.893,-70.34,2022-05-14,22:00:02,2022-05-15,02:00:02,75,km,4.1,Ml
50 km al SE de Pica,-20.899,-69.133,2022-05-14,21:58:41,2022-05-15,01:58:41,108,km,2.9,Ml
