evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
67 km al SO de OllagÃ¼e,-21.737,-68.592,2022-05-30,19:21:32,2022-05-30,23:21:32,131,km,3.1,Ml
58 km al SE de Socaire,-24.038,-67.598,2022-05-30,17:18:55,2022-05-30,21:18:55,240,km,4.6,Ml
61 km al NE de Calama,-21.968,-68.696,2022-05-30,16:35:46,2022-05-30,20:35:46,111,km,2.9,Ml
34 km al NE de Calama,-22.288,-68.665,2022-05-30,15:50:17,2022-05-30,19:50:17,109,km,3.6,Ml
20 km al SO de Santiago,-33.55,-70.824,2022-05-30,11:46:10,2022-05-30,15:46:10,79,km,3.4,Ml
111 km al SE de Socaire,-24.072,-66.938,2022-05-30,08:12:22,2022-05-30,12:12:22,183,km,2.9,Ml
50 km al S de Mina Collahuasi,-21.271,-68.755,2022-05-30,06:02:21,2022-05-30,10:02:21,122,km,2.5,Ml
5 km al SO de Ovalle,-30.647,-71.226,2022-05-30,05:30:10,2022-05-30,09:30:10,61,km,3.0,Ml
106 km al E de Socaire,-23.475,-66.857,2022-05-30,03:42:53,2022-05-30,07:42:53,215,km,3.1,Ml
48 km al SE de Pica,-20.885,-69.139,2022-05-30,03:05:55,2022-05-30,07:05:55,111,km,2.8,Ml
17 km al S de Tocopilla,-22.245,-70.173,2022-05-29,20:59:39,2022-05-30,00:59:39,66,km,4.4,Mw
