evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
18 km al S de La Higuera,-29.675 ,-71.239,2022-03-09,19:36:13,2022-03-09,22:36:13,55,km,2.9,Ml
57 km al S de Mina La Escondida.,-24.783 ,-69.002,2022-03-09,19:21:02,2022-03-09,22:21:02,101,km,3.1,Ml
20 km al NE de Tocopilla,-21.966 ,-70.064,2022-03-09,18:07:41,2022-03-09,21:07:41,75,km,2.6,Ml
66 km al NE de San Pedro de Atacama,-22.446 ,-67.813,2022-03-09,17:23:31,2022-03-09,20:23:31,199,km,2.8,Ml
46 km al O de Caldera,-26.912 ,-71.257,2022-03-09,15:35:27,2022-03-09,18:35:27,15,km,3.4,Ml
39 km al E de Mina Los Pelambres,-31.806 ,-70.170,2022-03-09,15:31:50,2022-03-09,18:31:50,124,km,2.8,Ml
46 km al NE de Calama,-22.109 ,-68.702,2022-03-09,15:04:04,2022-03-09,18:04:04,125,km,4.8,Mw
117 km al E de Paihuano,-30.370 ,-69.365,2022-03-09,14:33:41,2022-03-09,17:33:41,14,km,2.9,Ml
43 km al O de OllagÃ¼e,-21.353 ,-68.641,2022-03-09,12:49:37,2022-03-09,15:49:37,121,km,2.9,Ml
"39 km al E de Base Frei, AntÃ¡rtica",-62.178 ,-58.231,2022-03-09,12:48:53,2022-03-09,15:48:53,10,km,3.2,Ml
111 km al SE de OllagÃ¼e,-21.946 ,-67.511,2022-03-09,11:49:02,2022-03-09,14:49:02,220,km,4.0,Ml
76 km al SE de Socaire,-24.096 ,-67.389,2022-03-09,10:03:32,2022-03-09,13:03:32,214,km,3.5,Ml
68 km al SE de Putre,-18.714 ,-69.217,2022-03-09,04:25:54,2022-03-09,07:25:54,143,km,3.0,Ml
59 km al N de Mejillones,-22.571 ,-70.453,2022-03-09,03:28:14,2022-03-09,06:28:14,59,km,3.3,Ml
33 km al SE de Rancagua,-34.440 ,-70.603,2022-03-09,01:52:14,2022-03-09,04:52:14,110,km,3.2,Ml
52 km al N de CamiÃ±a,-18.845 ,-69.457,2022-03-09,01:42:22,2022-03-09,04:42:22,109,km,2.9,Ml
61 km al SO de Los Vilos,-32.388 ,-71.822,2022-03-09,00:50:12,2022-03-09,03:50:12,18,km,2.7,Ml
46 km al NE de Mina Los Pelambres,-31.606 ,-70.171,2022-03-09,00:22:10,2022-03-09,03:22:10,150,km,2.8,Ml
