evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
48 km al O de Mina Collahuasi,-20.895 ,-69.117,2022-06-26,15:26:30,2022-06-26,19:26:30,108,km,3.0,Ml
33 km al S de Mina Collahuasi,-21.128 ,-68.654,2022-06-26,13:48:16,2022-06-26,17:48:16,133,km,2.8,Ml
26 km al E de Calama,-22.403 ,-68.685,2022-06-26,12:55:11,2022-06-26,16:55:11,113,km,2.9,Ml
51 km al E de Farellones,-33.353 ,-69.764,2022-06-26,12:24:40,2022-06-26,16:24:40,19,km,3.2,Ml
56 km al NE de Calama,-22.047 ,-68.636,2022-06-26,10:56:24,2022-06-26,14:56:24,115,km,3.1,Ml
5 km al NO de Pichilemu,-34.353 ,-72.052,2022-06-26,10:40:41,2022-06-26,14:40:41,27,km,2.6,Ml
24 km al S de Sierra Gorda.,-23.118 ,-69.306,2022-06-26,09:16:11,2022-06-26,13:16:11,86,km,3.9,Ml
48 km al S de CamiÃ±a,-19.743 ,-69.354,2022-06-26,05:53:58,2022-06-26,09:53:58,93,km,3.0,Ml
49 km al O de Navidad,-34.000 ,-72.360,2022-06-26,04:44:04,2022-06-26,08:44:04,20,km,2.6,Ml
41 km al SO de Mina Collahuasi,-21.085 ,-68.941,2022-06-26,01:25:14,2022-06-26,05:25:14,112,km,3.3,Ml
50 km al S de CamiÃ±a,-19.764 ,-69.375,2022-06-26,00:49:53,2022-06-26,04:49:53,92,km,4.1,Ml
24 km al SO de Mina Collahuasi,-20.997 ,-68.806,2022-06-25,23:23:36,2022-06-26,03:23:36,104,km,2.7,Ml
9 km al S de Termas del Flaco,-35.039 ,-70.448,2022-06-25,23:15:57,2022-06-26,03:15:57,8,km,2.5,Ml
33 km al O de MarÃ­a Elena,-22.400 ,-69.981,2022-06-25,22:54:34,2022-06-26,02:54:34,45,km,2.9,Ml
26 km al NE de Sierra Gorda.,-22.776 ,-69.098,2022-06-25,22:13:04,2022-06-26,02:13:04,99,km,3.0,Ml
34 km al NE de Calama,-22.250 ,-68.707,2022-06-25,21:13:40,2022-06-26,01:13:40,134,km,3.1,Ml
