evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
49 km al O de Punitaqui,-30.704 ,-71.745,2022-04-26,19:48:46,2022-04-26,23:48:46,24,km,2.5,Ml
11 km al NO de Ovalle,-30.540 ,-71.290,2022-04-26,17:48:38,2022-04-26,21:48:38,68,km,3.3,Ml
66 km al SO de OllagÃ¼e,-21.775 ,-68.496,2022-04-26,16:34:09,2022-04-26,20:34:09,122,km,2.5,Ml
29 km al SE de CamiÃ±a,-19.512 ,-69.253,2022-04-26,16:10:39,2022-04-26,20:10:39,13,km,3.2,Ml
25 km al NO de Sierra Gorda.,-22.726 ,-69.470,2022-04-26,15:07:56,2022-04-26,19:07:56,78,km,3.8,Ml
20 km al E de OllagÃ¼e,-21.263 ,-68.067,2022-04-26,15:05:13,2022-04-26,19:05:13,178,km,3.2,Ml
74 km al SO de OllagÃ¼e,-21.759 ,-68.686,2022-04-26,14:53:07,2022-04-26,18:53:07,115,km,2.7,Ml
20 km al NE de Pozo Almonte,-20.179 ,-69.612,2022-04-26,13:02:55,2022-04-26,17:02:55,37,km,3.7,Ml
34 km al SE de CamiÃ±a,-19.526 ,-69.197,2022-04-26,13:00:15,2022-04-26,17:00:15,5,km,2.6,Ml
40 km al O de Mina Collahuasi,-20.821 ,-69.045,2022-04-26,12:07:30,2022-04-26,16:07:30,108,km,2.5,Ml
26 km al NO de Mina Collahuasi,-20.711 ,-68.875,2022-04-26,11:40:04,2022-04-26,15:40:04,95,km,2.5,Ml
31 km al NE de Calama,-22.208 ,-68.817,2022-04-26,11:34:13,2022-04-26,15:34:13,72,km,2.8,Ml
29 km al SE de CamiÃ±a,-19.520 ,-69.260,2022-04-26,11:18:28,2022-04-26,15:18:28,4,km,3.2,Ml
55 km al N de Pica,-19.993 ,-69.320,2022-04-26,11:16:23,2022-04-26,15:16:23,116,km,3.2,Ml
14 km al SE de VichuquÃ©n,-34.991 ,-71.910,2022-04-26,09:55:37,2022-04-26,13:55:37,42,km,3.9,Ml
37 km al SO de Los Vilos,-32.166 ,-71.763,2022-04-26,09:46:51,2022-04-26,13:46:51,62,km,3.5,Ml
35 km al SO de Linares,-36.117 ,-71.805,2022-04-26,09:18:46,2022-04-26,13:18:46,79,km,3.0,Ml
"25 km al E de Base Frei, AntÃ¡rtica",-62.290 ,-58.545,2022-04-26,07:30:21,2022-04-26,11:30:21,8,km,2.8,Ml
"27 km al E de Base Frei, AntÃ¡rtica",-62.249 ,-58.470,2022-04-26,07:17:11,2022-04-26,11:17:11,6,km,3.8,Ml
50 km al E de Sierra Gorda.,-23.026 ,-68.847,2022-04-26,05:53:45,2022-04-26,09:53:45,101,km,2.5,Ml
46 km al SE de Calama,-22.816 ,-68.682,2022-04-26,03:52:49,2022-04-26,07:52:49,116,km,2.8,Ml
33 km al O de Mina Collahuasi,-20.929 ,-68.956,2022-04-26,00:35:55,2022-04-26,04:35:55,104,km,3.4,Ml
59 km al N de Mina Los Pelambres,-31.301 ,-70.459,2022-04-25,22:25:41,2022-04-26,02:25:41,121,km,2.7,Ml
74 km al SE de Socaire,-24.193 ,-67.589,2022-04-25,20:31:05,2022-04-26,00:31:05,218,km,2.9,Ml
77 km al NE de Socaire,-23.291 ,-67.208,2022-04-25,20:13:15,2022-04-26,00:13:15,258,km,2.9,Ml
