evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
54 km al SE de San FabiÃ¡n,-36.929 ,-71.168,2022-04-30,19:11:58,2022-04-30,23:11:58,135,km,3.4,Ml
44 km al N de ValparaÃ­so,-32.665 ,-71.752,2022-04-30,16:16:36,2022-04-30,20:16:36,29,km,3.3,Ml
20 km al O de Andacollo,-30.185 ,-71.288,2022-04-30,15:13:03,2022-04-30,19:13:03,67,km,3.0,Ml
39 km al SO de OllagÃ¼e,-21.532 ,-68.429,2022-04-30,12:35:59,2022-04-30,16:35:59,125,km,3.2,Ml
17 km al E de Casablanca,-33.289 ,-71.227,2022-04-30,12:19:56,2022-04-30,16:19:56,60,km,3.1,Ml
53 km al SO de OllagÃ¼e,-21.581 ,-68.590,2022-04-30,11:41:39,2022-04-30,15:41:39,126,km,3.4,Ml
18 km al SE de Talca,-35.538 ,-71.518,2022-04-30,11:23:46,2022-04-30,15:23:46,79,km,2.7,Ml
8 km al S de Pisagua,-19.665 ,-70.213,2022-04-30,08:58:26,2022-04-30,12:58:26,76,km,3.1,Ml
68 km al SO de OllagÃ¼e,-21.784 ,-68.520,2022-04-30,08:01:06,2022-04-30,12:01:06,127,km,3.1,Ml
124 km al NE de Socaire,-22.868 ,-66.964,2022-04-30,07:25:36,2022-04-30,11:25:36,249,km,4.3,Mw
12 km al SE de Pichilemu,-34.484 ,-71.948,2022-04-30,05:21:30,2022-04-30,09:21:30,45,km,3.9,Ml
68 km al NO de ValparaÃ­so,-32.478 ,-71.883,2022-04-30,05:18:19,2022-04-30,09:18:19,32,km,2.9,Ml
44 km al NE de Calama,-22.128 ,-68.706,2022-04-30,02:09:53,2022-04-30,06:09:53,122,km,3.2,Ml
31 km al SO de CamiÃ±a,-19.564 ,-69.561,2022-04-30,01:20:28,2022-04-30,05:20:28,82,km,2.9,Ml
54 km al E de CombarbalÃ¡,-31.240 ,-70.440,2022-04-30,00:56:06,2022-04-30,04:56:06,121,km,4.0,Ml
20 km al SO de VichuquÃ©n,-35.024 ,-72.138,2022-04-29,22:42:39,2022-04-30,02:42:39,38,km,3.3,Ml
43 km al SO de Mina Collahuasi,-21.112 ,-68.933,2022-04-29,22:32:34,2022-04-30,02:32:34,106,km,3.1,Ml
68 km al NO de ValparaÃ­so,-32.483 ,-71.891,2022-04-29,21:59:13,2022-04-30,01:59:13,24,km,2.7,Ml
68 km al NO de ValparaÃ­so,-32.475 ,-71.864,2022-04-29,21:46:09,2022-04-30,01:46:09,42,km,3.7,Ml
54 km al SE de Mina Los Pelambres,-32.087 ,-70.105,2022-04-29,21:13:00,2022-04-30,01:13:00,122,km,3.3,Ml
15 km al E de Tongoy,-30.215 ,-71.344,2022-04-29,20:11:41,2022-04-30,00:11:41,62,km,2.9,Ml
