evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
75 km al SO de OllagÃ¼e,-21.796 ,-68.637,2022-04-12,19:35:31,2022-04-12,23:35:31,119,km,2.9,Ml
20 km al O de Calama,-22.498 ,-69.125,2022-04-12,19:19:17,2022-04-12,23:19:17,85,km,2.7,Ml
75 km al O de Navidad,-33.865 ,-72.637,2022-04-12,19:10:13,2022-04-12,23:10:13,31,km,2.9,Ml
18 km al SO de VichuquÃ©n,-35.031 ,-72.068,2022-04-12,18:38:33,2022-04-12,22:38:33,37,km,3.3,Ml
54 km al NO de Pichilemu,-33.993 ,-72.357,2022-04-12,17:37:01,2022-04-12,21:37:01,21,km,3.1,Ml
50 km al NO de Pichilemu,-34.015 ,-72.323,2022-04-12,16:58:14,2022-04-12,20:58:14,34,km,3.6,Ml
51 km al NO de Pichilemu,-34.024 ,-72.348,2022-04-12,12:51:48,2022-04-12,16:51:48,33,km,2.7,Ml
53 km al NO de Pichilemu,-34.021 ,-72.382,2022-04-12,12:07:47,2022-04-12,16:07:47,32,km,4.7,Mw
55 km al NE de Calama,-22.105 ,-68.576,2022-04-12,10:48:23,2022-04-12,14:48:23,111,km,3.3,Ml
51 km al NO de Pichilemu,-34.035 ,-72.369,2022-04-12,06:00:23,2022-04-12,10:00:23,33,km,3.2,Ml
16 km al SE de Visviri,-17.727 ,-69.416,2022-04-12,05:36:09,2022-04-12,09:36:09,158,km,3.4,Ml
59 km al NO de Pichilemu,-34.014 ,-72.464,2022-04-12,04:49:33,2022-04-12,08:49:33,34,km,3.9,Ml
38 km al O de Navidad,-33.990 ,-72.235,2022-04-12,04:40:33,2022-04-12,08:40:33,6,km,3.7,Ml
49 km al NO de Pichilemu,-34.020 ,-72.300,2022-04-12,04:05:26,2022-04-12,08:05:26,38,km,3.4,Ml
44 km al NO de Pichilemu,-34.122 ,-72.369,2022-04-12,03:14:38,2022-04-12,07:14:38,34,km,3.4,Ml
44 km al NO de El Tabo,-33.248 ,-72.068,2022-04-11,23:08:37,2022-04-12,03:08:37,24,km,2.8,Ml
43 km al O de Navidad,-33.985 ,-72.297,2022-04-11,22:53:09,2022-04-12,02:53:09,37,km,2.5,Ml
