evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
71 km al O de Los Vilos,-31.720 ,-72.223,2022-04-16,19:56:12,2022-04-16,23:56:12,35,km,3.1,Ml
65 km al NO de Los Vilos,-31.646 ,-72.129,2022-04-16,19:21:43,2022-04-16,23:21:43,27,km,2.8,Ml
8 km al O de La Serena,-29.877 ,-71.332,2022-04-16,18:47:37,2022-04-16,22:47:37,49,km,3.0,Ml
40 km al SE de CamiÃ±a,-19.609 ,-69.209,2022-04-16,17:45:08,2022-04-16,21:45:08,104,km,2.8,Ml
52 km al NO de Pichilemu,-34.005 ,-72.336,2022-04-16,17:03:41,2022-04-16,21:03:41,32,km,2.6,Ml
20 km al O de Navidad,-34.003 ,-72.041,2022-04-16,16:57:15,2022-04-16,20:57:15,28,km,3.1,Ml
17 km al SE de Mina Los Pelambres,-31.941 ,-70.466,2022-04-16,16:37:09,2022-04-16,20:37:09,123,km,3.3,Ml
77 km al SE de Socaire,-23.957 ,-67.249,2022-04-16,16:17:34,2022-04-16,20:17:34,236,km,2.9,Ml
44 km al O de Navidad,-34.006 ,-72.303,2022-04-16,16:13:56,2022-04-16,20:13:56,35,km,3.5,Ml
74 km al S de Socaire,-24.243 ,-68.028,2022-04-16,15:28:38,2022-04-16,19:28:38,127,km,2.6,Ml
53 km al NO de Pichilemu,-34.021 ,-72.376,2022-04-16,13:42:07,2022-04-16,17:42:07,34,km,2.9,Ml
46 km al O de Navidad,-33.988 ,-72.325,2022-04-16,13:31:19,2022-04-16,17:31:19,20,km,2.5,Ml
55 km al NO de Pichilemu,-33.999 ,-72.375,2022-04-16,13:10:35,2022-04-16,17:10:35,31,km,4.9,Mw
53 km al NO de Pichilemu,-34.005 ,-72.348,2022-04-16,13:04:21,2022-04-16,17:04:21,23,km,2.5,Ml
51 km al NO de Pichilemu,-34.008 ,-72.323,2022-04-16,13:02:09,2022-04-16,17:02:09,32,km,2.5,Ml
51 km al NO de Pichilemu,-34.022 ,-72.352,2022-04-16,13:00:03,2022-04-16,17:00:03,37,km,3.2,Ml
46 km al O de Navidad,-33.995 ,-72.332,2022-04-16,12:55:23,2022-04-16,16:55:23,38,km,3.7,Ml
53 km al NO de Pichilemu,-34.020 ,-72.376,2022-04-16,12:52:49,2022-04-16,16:52:49,31,km,2.9,Ml
52 km al NO de Pichilemu,-34.018 ,-72.353,2022-04-16,12:51:24,2022-04-16,16:51:24,34,km,3.2,Ml
47 km al SO de Visviri,-17.814 ,-69.859,2022-04-16,12:49:37,2022-04-16,16:49:37,106,km,3.1,Ml
51 km al NO de Pichilemu,-34.010 ,-72.332,2022-04-16,12:47:38,2022-04-16,16:47:38,36,km,2.8,Ml
120 km al SE de Socaire,-24.049 ,-66.820,2022-04-16,12:41:07,2022-04-16,16:41:07,209,km,3.6,Ml
32 km al NE de Cuya,-18.958 ,-69.960,2022-04-16,12:35:08,2022-04-16,16:35:08,78,km,2.8,Ml
68 km al S de Alto Hospicio,-20.874 ,-70.030,2022-04-16,12:05:56,2022-04-16,16:05:56,59,km,2.5,Ml
32 km al SE de Los Vilos,-32.176 ,-71.372,2022-04-16,11:41:32,2022-04-16,15:41:32,47,km,2.5,Ml
59 km al SO de OllagÃ¼e,-21.690 ,-68.522,2022-04-16,11:22:39,2022-04-16,15:22:39,127,km,2.7,Ml
28 km al N de Tongoy,-30.008 ,-71.547,2022-04-16,09:53:18,2022-04-16,13:53:18,56,km,4.4,Mw
17 km al S de CamiÃ±a,-19.461 ,-69.464,2022-04-16,09:25:45,2022-04-16,13:25:45,111,km,2.5,Ml
49 km al O de Los Vilos,-31.751 ,-71.991,2022-04-16,07:55:15,2022-04-16,11:55:15,49,km,3.4,Ml
53 km al NO de Mina La Escondida.,-23.825 ,-69.255,2022-04-16,06:09:58,2022-04-16,10:09:58,83,km,3.8,Ml
55 km al O de Los Vilos,-31.707 ,-72.043,2022-04-16,05:03:51,2022-04-16,09:03:51,32,km,4.1,Ml
44 km al SE de Tierra Amarilla,-27.839 ,-70.084,2022-04-15,23:58:57,2022-04-16,03:58:57,102,km,3.0,Ml
78 km al S de Antofagasta,-24.344 ,-70.488,2022-04-15,23:50:02,2022-04-16,03:50:02,30,km,2.9,Ml
34 km al NO de CamiÃ±a,-19.032 ,-69.564,2022-04-15,23:38:15,2022-04-16,03:38:15,105,km,3.4,Ml
64 km al NO de Los Vilos,-31.655 ,-72.119,2022-04-15,23:32:53,2022-04-16,03:32:53,36,km,2.5,Ml
52 km al NO de Los Vilos,-31.675 ,-71.990,2022-04-15,23:26:32,2022-04-16,03:26:32,35,km,3.4,Ml
63 km al O de Los Vilos,-31.679 ,-72.123,2022-04-15,23:14:00,2022-04-16,03:14:00,29,km,3.2,Ml
31 km al O de OllagÃ¼e,-21.164 ,-68.543,2022-04-15,22:07:19,2022-04-16,02:07:19,142,km,3.2,Ml
23 km al O de OllagÃ¼e,-21.218 ,-68.475,2022-04-15,20:36:55,2022-04-16,00:36:55,131,km,2.8,Ml
