evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
14 km al SO de Visviri,-17.689 ,-69.564,2022-04-24,17:46:11,2022-04-24,21:46:11,138,km,3.7,Ml
130 km al SE de Socaire,-24.405 ,-66.967,2022-04-24,16:59:43,2022-04-24,20:59:43,218,km,3.0,Ml
239 km al NO de Tortel,-45.930 ,-75.075,2022-04-24,16:14:30,2022-04-24,20:14:30,15,km,2.6,Ml
20 km al N de Canela Baja,-31.218 ,-71.487,2022-04-24,15:13:16,2022-04-24,19:13:16,52,km,3.4,Ml
26 km al E de Pica,-20.432 ,-69.084,2022-04-24,15:07:43,2022-04-24,19:07:43,106,km,3.6,Ml
34 km al S de Santiago,-33.730 ,-70.744,2022-04-24,14:41:32,2022-04-24,18:41:32,90,km,2.5,Ml
5 km al SO de La Higuera,-29.547 ,-71.234,2022-04-24,14:26:55,2022-04-24,18:26:55,50,km,2.6,Ml
35 km al S de Mina Collahuasi,-21.135 ,-68.596,2022-04-24,14:00:58,2022-04-24,18:00:58,130,km,2.9,Ml
34 km al SO de OllagÃ¼e,-21.373 ,-68.538,2022-04-24,13:46:44,2022-04-24,17:46:44,109,km,2.8,Ml
52 km al SO de San Pedro de Atacama,-23.164 ,-68.638,2022-04-24,12:23:33,2022-04-24,16:23:33,106,km,2.5,Ml
53 km al SO de OllagÃ¼e,-21.637 ,-68.506,2022-04-24,11:18:02,2022-04-24,15:18:02,134,km,2.5,Ml
59 km al SO de OllagÃ¼e,-21.713 ,-68.475,2022-04-24,11:07:47,2022-04-24,15:07:47,136,km,2.6,Ml
28 km al SO de CuricÃ³,-35.217 ,-71.345,2022-04-24,10:45:07,2022-04-24,14:45:07,93,km,5.0,Mw
81 km al SE de Socaire,-24.106 ,-67.327,2022-04-24,10:05:46,2022-04-24,14:05:46,202,km,3.6,Ml
22 km al O de OllagÃ¼e,-21.181 ,-68.463,2022-04-24,07:30:04,2022-04-24,11:30:04,127,km,3.9,Ml
61 km al O de La Higuera,-29.495 ,-71.829,2022-04-24,07:10:31,2022-04-24,11:10:31,29,km,2.9,Ml
43 km al SO de Colchane.,-19.454 ,-69.002,2022-04-24,06:16:57,2022-04-24,10:16:57,113,km,3.2,Ml
94 km al SE de Socaire,-24.311 ,-67.406,2022-04-24,05:50:44,2022-04-24,09:50:44,207,km,3.8,Ml
22 km al O de Los Andes.,-32.910 ,-70.818,2022-04-24,01:46:09,2022-04-24,05:46:09,78,km,3.2,Ml
55 km al SO de Mina Collahuasi,-21.149 ,-69.056,2022-04-24,01:15:55,2022-04-24,05:15:55,99,km,3.0,Ml
55 km al O de Socaire,-23.493 ,-68.423,2022-04-23,23:07:50,2022-04-24,03:07:50,90,km,3.3,Ml
80 km al NO de ValparaÃ­so,-32.663 ,-72.339,2022-04-23,20:07:10,2022-04-24,00:07:10,36,km,3.6,Ml
