evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
39 km al NE de Calama,-22.153,-68.773,2022-03-05,19:53:04,2022-03-05,22:53:04,113,km,3.0,Ml
42 km al O de OllagÃ¼e,-21.245,-68.654,2022-03-05,17:29:15,2022-03-05,20:29:15,112,km,3.0,Ml
64 km al O de ValparaÃ­so,-32.89,-72.279,2022-03-05,16:28:09,2022-03-05,19:28:09,40,km,2.5,Ml
143 km al NE de Socaire,-22.726,-66.859,2022-03-05,14:34:27,2022-03-05,17:34:27,210,km,3.6,Ml
73 km al SO de OllagÃ¼e,-21.781,-68.623,2022-03-05,13:47:44,2022-03-05,16:47:44,114,km,2.5,Ml
78 km al E de Tierra Amarilla,-27.625,-69.493,2022-03-05,10:01:05,2022-03-05,13:01:05,102,km,3.0,Ml
27 km al N de Vallenar,-28.332,-70.755,2022-03-05,07:12:10,2022-03-05,10:12:10,87,km,4.1,Ml
31 km al SO de Huasco,-28.673,-71.426,2022-03-05,03:44:40,2022-03-05,06:44:40,38,km,3.7,Ml
54 km al O de Valdivia,-39.934,-73.859,2022-03-05,01:38:12,2022-03-05,04:38:12,24,km,3.5,Ml
34 km al O de Ovalle,-30.614,-71.553,2022-03-04,23:46:53,2022-03-05,02:46:53,20,km,2.7,Ml
178 km al E de San Pedro de Atacama,-22.472,-66.533,2022-03-04,22:10:07,2022-03-05,01:10:07,293,km,5.4,Mw
20 km al E de Colina,-33.136,-70.474,2022-03-04,21:54:30,2022-03-05,00:54:30,101,km,3.2,Ml
17 km al NE de Pica,-20.427,-69.177,2022-03-04,21:49:20,2022-03-05,00:49:20,98,km,2.8,Ml
70 km al NE de Calama,-21.914,-68.608,2022-03-04,21:31:00,2022-03-05,00:31:00,116,km,3.6,Ml
