evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
40 km al S de OllagÃ¼e,-21.574 ,-68.325,2022-09-15,20:40:08,2022-09-15,23:40:08,145,km,3.4,Ml
71 km al NE de Socaire,-23.077 ,-67.475,2022-09-15,20:31:48,2022-09-15,23:31:48,284,km,3.0,Ml
77 km al E de Socaire,-23.319 ,-67.193,2022-09-15,20:06:41,2022-09-15,23:06:41,252,km,4.0,Ml
23 km al S de Calama,-22.663 ,-68.861,2022-09-15,18:10:34,2022-09-15,21:10:34,89,km,3.2,Ml
68 km al N de Pica,-19.897 ,-69.166,2022-09-15,17:51:59,2022-09-15,20:51:59,96,km,2.8,Ml
70 km al O de VichuquÃ©n,-34.700 ,-72.721,2022-09-15,17:38:56,2022-09-15,20:38:56,32,km,3.4,Ml
94 km al SE de Socaire,-24.372 ,-67.533,2022-09-15,17:11:24,2022-09-15,20:11:24,234,km,3.9,Ml
54 km al NO de Los Vilos,-31.636 ,-71.985,2022-09-15,16:41:43,2022-09-15,19:41:43,42,km,2.8,Ml
13 km al SO de Ovalle,-30.654 ,-71.326,2022-09-15,16:29:41,2022-09-15,19:29:41,50,km,4.5,Ml
176 km al O de Valdivia,-39.351 ,-75.204,2022-09-15,15:42:22,2022-09-15,18:42:22,35,km,3.6,Ml
60 km al SE de Socaire,-23.913 ,-67.417,2022-09-15,15:41:33,2022-09-15,18:41:33,251,km,2.7,Ml
62 km al NE de CopiapÃ³,-27.076 ,-69.803,2022-09-15,15:31:16,2022-09-15,18:31:16,102,km,2.5,Ml
86 km al SE de Socaire,-24.270 ,-67.489,2022-09-15,14:14:43,2022-09-15,17:14:43,210,km,3.2,Ml
23 km al O de CopiapÃ³,-27.312 ,-70.558,2022-09-15,14:03:07,2022-09-15,17:03:07,64,km,2.5,Ml
50 km al S de Alto Hospicio,-20.697 ,-69.954,2022-09-15,12:55:37,2022-09-15,15:55:37,54,km,2.7,Ml
20 km al E de Los Vilos,-31.985 ,-71.312,2022-09-15,12:51:18,2022-09-15,15:51:18,45,km,2.9,Ml
44 km al SO de Mina Collahuasi,-21.103 ,-68.967,2022-09-15,10:25:04,2022-09-15,13:25:04,104,km,2.8,Ml
48 km al SO de Mina Collahuasi,-21.084 ,-69.024,2022-09-15,07:25:52,2022-09-15,10:25:52,98,km,2.7,Ml
28 km al S de Mina Collahuasi,-21.075 ,-68.671,2022-09-15,06:01:23,2022-09-15,09:01:23,102,km,2.6,Ml
18 km al NE de Iquique,-20.134 ,-70.005,2022-09-15,01:51:59,2022-09-15,04:51:59,53,km,2.8,Ml
42 km al SO de Mina Collahuasi,-21.164 ,-68.833,2022-09-15,01:12:27,2022-09-15,04:12:27,118,km,2.7,Ml
89 km al E de Socaire,-23.517 ,-67.024,2022-09-14,23:15:17,2022-09-15,02:15:17,258,km,3.6,Ml
