evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
71 km al S de Socaire,-24.206 ,-67.714,2022-09-01,18:40:45,2022-09-01,22:40:45,235,km,3.4,Ml
70 km al E de Mina Los Pelambres,-31.860 ,-69.845,2022-09-01,18:32:28,2022-09-01,22:32:28,122,km,2.5,Ml
40 km al SE de Pica,-20.791 ,-69.114,2022-09-01,17:19:04,2022-09-01,21:19:04,111,km,2.9,Ml
36 km al S de Huasco,-28.789 ,-71.178,2022-09-01,16:47:03,2022-09-01,20:47:03,43,km,2.6,Ml
19 km al O de San Pedro de Atacama,-22.917 ,-68.383,2022-09-01,14:41:19,2022-09-01,18:41:19,118,km,3.2,Ml
4 km al NE de OllagÃ¼e,-21.202 ,-68.225,2022-09-01,13:22:57,2022-09-01,17:22:57,142,km,2.6,Ml
68 km al SO de OllagÃ¼e,-21.789 ,-68.508,2022-09-01,12:12:47,2022-09-01,16:12:47,120,km,3.2,Ml
33 km al SO de Sierra Gorda.,-23.059 ,-69.588,2022-09-01,11:38:37,2022-09-01,15:38:37,96,km,3.0,Ml
20 km al O de Ovalle,-30.558 ,-71.400,2022-09-01,11:23:33,2022-09-01,15:23:33,20,km,3.7,Ml
18 km al N de Los Vilos,-31.752 ,-71.536,2022-09-01,10:45:28,2022-09-01,14:45:28,52,km,3.1,Ml
64 km al SO de Socaire,-24.101 ,-68.176,2022-09-01,10:07:02,2022-09-01,14:07:02,172,km,2.6,Ml
46 km al NE de Calama,-22.130 ,-68.680,2022-09-01,08:13:01,2022-09-01,12:13:01,116,km,2.5,Ml
66 km al NE de Calama,-21.945 ,-68.633,2022-09-01,03:54:50,2022-09-01,07:54:50,120,km,4.9,Ml
16 km al N de Ovalle,-30.470 ,-71.252,2022-09-01,03:18:40,2022-09-01,07:18:40,22,km,3.2,Ml
46 km al SO de OllagÃ¼e,-21.533 ,-68.555,2022-09-01,02:20:15,2022-09-01,06:20:15,109,km,2.5,Ml
22 km al O de Colina,-33.243 ,-70.908,2022-09-01,02:01:00,2022-09-01,06:01:00,72,km,2.7,Ml
112 km al O de BahÃ­a Mansa,-40.339 ,-75.009,2022-09-01,01:40:25,2022-09-01,05:40:25,20,km,2.8,Ml
90 km al NE de San Pedro de Atacama,-22.233 ,-67.728,2022-09-01,01:40:21,2022-09-01,05:40:21,217,km,3.4,Ml
49 km al NE de Calama,-22.073 ,-68.725,2022-09-01,00:11:51,2022-09-01,04:11:51,119,km,3.5,Ml
10 km al SO de OllagÃ¼e,-21.280 ,-68.327,2022-09-01,00:09:26,2022-09-01,04:09:26,136,km,2.5,Ml
49 km al SE de Mina Los Pelambres,-32.212 ,-70.345,2022-09-01,00:01:46,2022-09-01,04:01:46,16,km,2.5,Ml
22 km al S de La Higuera,-29.708 ,-71.177,2022-08-31,22:35:44,2022-09-01,02:35:44,46,km,3.1,Ml
