evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
84 km al NO de Cobquecura,-35.556 ,-73.399,2022-09-08,19:13:49,2022-09-08,23:13:49,29,km,3.9,Ml
97 km al NO de Cobquecura,-35.485 ,-73.513,2022-09-08,19:09:10,2022-09-08,23:09:10,13,km,2.8,Ml
39 km al SO de Los Vilos,-32.173 ,-71.790,2022-09-08,16:56:19,2022-09-08,20:56:19,30,km,2.5,Ml
32 km al SO de Sierra Gorda.,-23.098 ,-69.545,2022-09-08,16:07:47,2022-09-08,20:07:47,65,km,2.8,Ml
70 km al NE de San Pedro de Atacama,-22.400 ,-67.821,2022-09-08,15:43:46,2022-09-08,19:43:46,189,km,3.3,Ml
49 km al NO de ValparaÃ­so,-32.655 ,-71.859,2022-09-08,15:39:15,2022-09-08,19:39:15,28,km,2.8,Ml
48 km al O de Punitaqui,-30.881 ,-71.752,2022-09-08,15:12:39,2022-09-08,19:12:39,31,km,3.3,Ml
54 km al SE de CamiÃ±a,-19.764 ,-69.226,2022-09-08,13:50:03,2022-09-08,17:50:03,99,km,2.5,Ml
72 km al SE de Socaire,-24.182 ,-67.610,2022-09-08,13:26:05,2022-09-08,17:26:05,224,km,3.1,Ml
16 km al S de San Fernando,-34.724 ,-70.985,2022-09-08,12:36:28,2022-09-08,16:36:28,106,km,2.5,Ml
62 km al SE de Socaire,-24.044 ,-67.543,2022-09-08,12:16:10,2022-09-08,16:16:10,246,km,3.0,Ml
57 km al SE de Sierra Gorda.,-23.279 ,-68.943,2022-09-08,09:36:12,2022-09-08,13:36:12,105,km,2.8,Ml
29 km al SO de Mina Collahuasi,-21.060 ,-68.787,2022-09-08,09:20:33,2022-09-08,13:20:33,99,km,2.7,Ml
38 km al E de Mina Los Pelambres,-31.930 ,-70.201,2022-09-08,05:27:41,2022-09-08,09:27:41,125,km,2.5,Ml
59 km al S de OllagÃ¼e,-21.720 ,-68.453,2022-09-08,02:43:42,2022-09-08,06:43:42,118,km,2.7,Ml
56 km al E de Socaire,-23.692 ,-67.355,2022-09-08,02:23:24,2022-09-08,06:23:24,257,km,3.6,Ml
88 km al NO de Cobquecura,-35.555 ,-73.455,2022-09-08,01:52:42,2022-09-08,05:52:42,25,km,3.1,Ml
28 km al SO de Los Vilos,-32.126 ,-71.675,2022-09-08,00:16:46,2022-09-08,04:16:46,24,km,2.5,Ml
53 km al N de Mina Collahuasi,-20.360 ,-68.765,2022-09-08,00:03:35,2022-09-08,04:03:35,107,km,2.8,Ml
29 km al E de Cuya,-19.077 ,-69.917,2022-09-07,22:53:42,2022-09-08,02:53:42,50,km,2.8,Ml
