evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
41 km al O de Caldera,-26.928 ,-71.201,2022-01-14,19:07:49,2022-01-14,22:07:49,36,km,3.3,Ml
9 km al O de San Fernando,-34.594 ,-71.091,2022-01-14,18:54:59,2022-01-14,21:54:59,93,km,2.6,Ml
39 km al SO de La Ligua,-32.617 ,-71.595,2022-01-14,15:56:05,2022-01-14,18:56:05,35,km,2.8,Ml
41 km al NO de ValparaÃ­so,-32.774 ,-71.912,2022-01-14,14:52:03,2022-01-14,17:52:03,14,km,3.5,Ml
49 km al O de Antofagasta,-23.479 ,-70.855,2022-01-14,14:20:18,2022-01-14,17:20:18,27,km,3.5,Ml
54 km al O de ValparaÃ­so,-32.842 ,-72.142,2022-01-14,13:20:11,2022-01-14,16:20:11,44,km,2.6,Ml
30 km al SO de Socaire,-23.707 ,-68.157,2022-01-14,11:13:56,2022-01-14,14:13:56,130,km,3.0,Ml
69 km al SE de Socaire,-24.155 ,-67.610,2022-01-14,09:44:42,2022-01-14,12:44:42,218,km,3.6,Ml
55 km al NO de Caldera,-26.703 ,-71.195,2022-01-14,08:38:02,2022-01-14,11:38:02,37,km,3.0,Ml
44 km al NO de Antofagasta,-23.405 ,-70.752,2022-01-14,08:24:28,2022-01-14,11:24:28,24,km,4.6,Mw
90 km al SO de Alto Hospicio,-20.984 ,-70.513,2022-01-14,07:48:19,2022-01-14,10:48:19,63,km,3.4,Ml
70 km al N de Calama,-21.876 ,-68.700,2022-01-14,06:55:18,2022-01-14,09:55:18,110,km,2.9,Ml
45 km al SO de Los Vilos,-32.257 ,-71.764,2022-01-14,05:57:01,2022-01-14,08:57:01,33,km,3.8,Ml
19 km al O de Andacollo,-30.161 ,-71.264,2022-01-14,04:56:17,2022-01-14,07:56:17,68,km,3.2,Ml
53 km al NO de Caldera,-26.825 ,-71.288,2022-01-14,04:00:16,2022-01-14,07:00:16,15,km,2.6,Ml
46 km al SE de Pica,-20.845 ,-69.110,2022-01-14,03:23:11,2022-01-14,06:23:11,114,km,2.8,Ml
58 km al SO de OllagÃ¼e,-21.674 ,-68.547,2022-01-14,02:59:47,2022-01-14,05:59:47,124,km,3.2,Ml
52 km al S de Mina Collahuasi,-21.286 ,-68.742,2022-01-14,02:54:25,2022-01-14,05:54:25,114,km,2.6,Ml
53 km al SO de Mina Collahuasi,-21.254 ,-68.884,2022-01-14,02:50:21,2022-01-14,05:50:21,128,km,4.2,Ml
94 km al SE de Mina La Escondida.,-25.048 ,-68.688,2022-01-13,22:18:52,2022-01-14,01:18:52,125,km,3.8,Ml
60 km al NO de Caldera,-26.741 ,-71.301,2022-01-13,21:34:34,2022-01-14,00:34:34,25,km,2.8,Ml
31 km al NO de Quillagua,-21.498 ,-69.782,2022-01-13,21:10:39,2022-01-14,00:10:39,28,km,2.8,Ml
