evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
41 km al N de Pozo Almonte,-19.904 ,-69.885,2022-01-09,17:10:58,2022-01-09,20:10:58,53,km,2.6,Ml
42 km al S de San Pedro de Atacama,-23.294 ,-68.137,2022-01-09,17:07:54,2022-01-09,20:07:54,119,km,3.0,Ml
59 km al NO de Caldera,-26.690 ,-71.247,2022-01-09,15:58:52,2022-01-09,18:58:52,26,km,2.9,Ml
37 km al SE de San FabiÃ¡n,-36.842 ,-71.351,2022-01-09,11:30:03,2022-01-09,14:30:03,2,km,3.2,Ml
52 km al NO de Caldera,-26.660 ,-71.089,2022-01-09,10:29:32,2022-01-09,13:29:32,30,km,3.1,Ml
50 km al NO de Caldera,-26.721 ,-71.146,2022-01-09,09:52:43,2022-01-09,12:52:43,31,km,4.4,Ml
35 km al SE de San FabiÃ¡n,-36.831 ,-71.370,2022-01-09,09:18:20,2022-01-09,12:18:20,8,km,2.9,Ml
68 km al NE de Calama,-21.945 ,-68.600,2022-01-09,08:36:42,2022-01-09,11:36:42,138,km,2.9,Ml
80 km al SE de Socaire,-23.910 ,-67.191,2022-01-09,04:53:10,2022-01-09,07:53:10,227,km,3.9,Ml
55 km al O de OllagÃ¼e,-21.380 ,-68.762,2022-01-09,04:25:18,2022-01-09,07:25:18,117,km,2.9,Ml
62 km al N de Huasco,-27.916 ,-71.315,2022-01-09,03:45:06,2022-01-09,06:45:06,30,km,2.7,Ml
94 km al NE de Paihuano,-29.663 ,-69.640,2022-01-09,02:28:45,2022-01-09,05:28:45,142,km,3.5,Ml
