evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
27 km al NO de San Pedro de Atacama,-22.723 ,-68.352,2022-07-19,15:01:04,2022-07-19,19:01:04,111,km,3.5,Ml
74 km al O de La Serena,-29.722 ,-71.994,2022-07-19,14:22:13,2022-07-19,18:22:13,21,km,3.5,Ml
31 km al NO de San Pedro de Atacama,-22.685 ,-68.357,2022-07-19,13:49:49,2022-07-19,17:49:49,118,km,3.1,Ml
18 km al S de CamiÃ±a,-19.472 ,-69.468,2022-07-19,12:52:44,2022-07-19,16:52:44,89,km,4.5,Mw
15 km al SO de Punitaqui,-30.953 ,-71.333,2022-07-19,12:32:11,2022-07-19,16:32:11,52,km,3.0,Ml
61 km al N de Calama,-21.939 ,-68.777,2022-07-19,10:43:08,2022-07-19,14:43:08,108,km,3.6,Ml
42 km al NE de Pica,-20.149 ,-69.147,2022-07-19,10:34:12,2022-07-19,14:34:12,95,km,3.2,Ml
28 km al SO de OllagÃ¼e,-21.356 ,-68.484,2022-07-19,07:34:01,2022-07-19,11:34:01,130,km,3.6,Ml
33 km al NO de Punitaqui,-30.678 ,-71.553,2022-07-19,07:15:18,2022-07-19,11:15:18,30,km,2.8,Ml
18 km al NE de Cuya,-19.063 ,-70.045,2022-07-19,07:08:31,2022-07-19,11:08:31,30,km,3.1,Ml
87 km al SE de Socaire,-23.935 ,-67.126,2022-07-19,06:39:04,2022-07-19,10:39:04,242,km,4.4,Mw
33 km al O de Socaire,-23.676 ,-68.202,2022-07-19,06:37:56,2022-07-19,10:37:56,134,km,2.9,Ml
23 km al SE de Tongoy,-30.388 ,-71.308,2022-07-19,05:47:41,2022-07-19,09:47:41,42,km,2.5,Ml
120 km al E de Socaire,-23.310 ,-66.749,2022-07-19,03:53:50,2022-07-19,07:53:50,190,km,3.5,Ml
12 km al NE de San Pedro de Atacama,-22.819 ,-68.150,2022-07-19,02:58:10,2022-07-19,06:58:10,125,km,2.7,Ml
41 km al SE de Pica,-20.800 ,-69.117,2022-07-19,00:06:01,2022-07-19,04:06:01,119,km,4.0,Ml
37 km al O de Mina Collahuasi,-20.744 ,-69.007,2022-07-18,23:44:11,2022-07-19,03:44:11,100,km,3.3,Ml
30 km al S de Santiago,-33.707 ,-70.669,2022-07-18,23:28:29,2022-07-19,03:28:29,34,km,2.7,Ml
19 km al NO de Navidad,-33.857 ,-72.006,2022-07-18,23:27:11,2022-07-19,03:27:11,31,km,2.5,Ml
18 km al O de Punitaqui,-30.844 ,-71.443,2022-07-18,22:35:19,2022-07-19,02:35:19,65,km,3.9,Ml
39 km al NE de Tocopilla,-21.827 ,-69.953,2022-07-18,21:39:10,2022-07-19,01:39:10,58,km,2.5,Ml
