evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
64 km al NO de ValparaÃ­so,-32.637 ,-72.094,2022-07-21,18:36:38,2022-07-21,22:36:38,28,km,3.9,Ml
18 km al SE de Quillota,-33.022 ,-71.149,2022-07-21,17:56:31,2022-07-21,21:56:31,63,km,2.7,Ml
62 km al S de Socaire,-24.122 ,-67.718,2022-07-21,12:43:23,2022-07-21,16:43:23,264,km,2.8,Ml
53 km al SE de Socaire,-23.903 ,-67.500,2022-07-21,12:29:31,2022-07-21,16:29:31,264,km,2.6,Ml
64 km al SO de OllagÃ¼e,-21.749 ,-68.516,2022-07-21,10:06:03,2022-07-21,14:06:03,133,km,3.5,Ml
26 km al NE de Sierra Gorda.,-22.721 ,-69.158,2022-07-21,09:49:06,2022-07-21,13:49:06,60,km,3.2,Ml
17 km al SO de Las Cabras,-34.399 ,-71.439,2022-07-21,05:57:07,2022-07-21,09:57:07,54,km,3.0,Ml
67 km al SE de Socaire,-24.117 ,-67.570,2022-07-21,05:27:56,2022-07-21,09:27:56,241,km,3.7,Ml
216 km al SO de Melinka,-45.150 ,-75.824,2022-07-21,04:35:47,2022-07-21,08:35:47,33,km,3.5,Ml
54 km al NE de San Pedro de Atacama,-22.465 ,-68.007,2022-07-20,22:48:52,2022-07-21,02:48:52,197,km,3.1,Ml
26 km al S de Calama,-22.692 ,-68.843,2022-07-20,21:17:03,2022-07-21,01:17:03,108,km,3.4,Ml
