evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
70 km al E de Mina Los Pelambres,-31.668 ,-69.873,2022-07-29,19:53:22,2022-07-29,23:53:22,133,km,2.7,Ml
30 km al S de Calama,-22.731 ,-68.851,2022-07-29,16:50:04,2022-07-29,20:50:04,119,km,3.1,Ml
75 km al N de Calama,-21.839 ,-68.673,2022-07-29,14:13:08,2022-07-29,18:13:08,117,km,3.2,Ml
83 km al S de Socaire,-24.295 ,-67.631,2022-07-29,13:36:21,2022-07-29,17:36:21,217,km,4.0,Ml
35 km al SE de Ancud,-42.088 ,-73.516,2022-07-29,12:36:19,2022-07-29,16:36:19,48,km,3.1,Ml
13 km al O de Los Vilos,-31.922 ,-71.652,2022-07-29,12:12:35,2022-07-29,16:12:35,24,km,2.5,Ml
45 km al SO de Mina Collahuasi,-21.038 ,-69.031,2022-07-29,11:42:02,2022-07-29,15:42:02,110,km,2.8,Ml
110 km al SE de OllagÃ¼e,-21.987 ,-67.574,2022-07-29,09:09:39,2022-07-29,13:09:39,212,km,4.4,Mw
40 km al NE de Calama,-22.192 ,-68.686,2022-07-29,04:48:10,2022-07-29,08:48:10,105,km,2.8,Ml
46 km al SE de Pica,-20.845 ,-69.108,2022-07-29,03:42:52,2022-07-29,07:42:52,102,km,2.5,Ml
13 km al N de Tocopilla,-21.980 ,-70.166,2022-07-29,03:15:49,2022-07-29,07:15:49,63,km,3.4,Ml
33 km al O de La Serena,-29.826 ,-71.586,2022-07-29,02:29:07,2022-07-29,06:29:07,40,km,3.1,Ml
34 km al O de OllagÃ¼e,-21.159 ,-68.572,2022-07-29,02:04:32,2022-07-29,06:04:32,132,km,3.0,Ml
45 km al E de TirÃºa,-38.408 ,-72.979,2022-07-29,00:50:03,2022-07-29,04:50:03,57,km,2.6,Ml
38 km al SO de OllagÃ¼e,-21.508 ,-68.456,2022-07-28,22:36:28,2022-07-29,02:36:28,134,km,3.0,Ml
36 km al O de Punitaqui,-30.863 ,-71.628,2022-07-28,21:16:26,2022-07-29,01:16:26,40,km,4.4,Mw
2 km al O de Huasco,-28.465 ,-71.243,2022-07-28,21:03:32,2022-07-29,01:03:32,28,km,2.5,Ml
46 km al SO de Mina Collahuasi,-21.173 ,-68.901,2022-07-28,20:49:30,2022-07-29,00:49:30,112,km,3.2,Ml
56 km al N de Calama,-21.997 ,-68.735,2022-07-28,20:38:09,2022-07-29,00:38:09,105,km,3.8,Ml
16 km al SO de Los Vilos,-31.985 ,-71.660,2022-07-28,20:13:46,2022-07-29,00:13:46,37,km,2.9,Ml
26 km al SO de Sierra Gorda.,-23.106 ,-69.439,2022-07-28,20:04:54,2022-07-29,00:04:54,77,km,2.8,Ml
