evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
43 km al O de OllagÃ¼e,-21.242 ,-68.665,2022-07-18,18:35:54,2022-07-18,22:35:54,121,km,2.6,Ml
2 km al S de Mejillones,-23.117 ,-70.456,2022-07-18,13:56:54,2022-07-18,17:56:54,10,km,2.5,Ml
20 km al S de Victoria,-38.410 ,-72.286,2022-07-18,12:34:03,2022-07-18,16:34:03,81,km,3.1,Ml
56 km al NE de Cuya,-18.781 ,-69.828,2022-07-18,09:56:04,2022-07-18,13:56:04,90,km,2.8,Ml
2 km al NO de Pozo Almonte,-20.242 ,-69.798,2022-07-18,08:42:34,2022-07-18,12:42:34,57,km,2.7,Ml
38 km al O de La Serena,-29.801 ,-71.631,2022-07-18,08:25:51,2022-07-18,12:25:51,45,km,2.8,Ml
27 km al O de OllagÃ¼e,-21.216 ,-68.512,2022-07-18,08:08:42,2022-07-18,12:08:42,125,km,3.1,Ml
25 km al S de Mina Collahuasi,-21.053 ,-68.688,2022-07-18,06:20:43,2022-07-18,10:20:43,129,km,3.4,Ml
142 km al SE de Tierra Amarilla,-28.197 ,-69.071,2022-07-18,03:41:26,2022-07-18,07:41:26,130,km,3.1,Ml
42 km al SO de Mina Collahuasi,-21.132 ,-68.888,2022-07-17,23:38:12,2022-07-18,03:38:12,111,km,3.0,Ml
70 km al NE de Los Andes.,-32.352 ,-70.115,2022-07-17,23:22:39,2022-07-18,03:22:39,114,km,3.0,Ml
74 km al E de Socaire,-23.526 ,-67.172,2022-07-17,22:42:38,2022-07-18,02:42:38,242,km,3.5,Ml
40 km al E de Sierra Gorda.,-22.990 ,-68.939,2022-07-17,21:24:59,2022-07-18,01:24:59,91,km,2.7,Ml
