evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
43 km al S de Pica,-20.857 ,-69.213,2022-07-25,13:57:01,2022-07-25,17:57:01,109,km,2.8,Ml
44 km al NO de Quillagua,-21.301 ,-69.710,2022-07-25,12:14:17,2022-07-25,16:14:17,48,km,3.3,Ml
47 km al S de Colchane.,-19.687 ,-68.759,2022-07-25,12:13:27,2022-07-25,16:13:27,126,km,2.6,Ml
35 km al S de OllagÃ¼e,-21.533 ,-68.340,2022-07-25,11:30:12,2022-07-25,15:30:12,134,km,2.6,Ml
36 km al NO de Punitaqui,-30.672 ,-71.587,2022-07-25,11:20:42,2022-07-25,15:20:42,39,km,2.6,Ml
23 km al N de CamiÃ±a,-19.122 ,-69.500,2022-07-25,11:18:29,2022-07-25,15:18:29,106,km,3.2,Ml
89 km al SE de Socaire,-24.161 ,-67.279,2022-07-25,10:05:52,2022-07-25,14:05:52,173,km,3.3,Ml
94 km al E de Socaire,-23.860 ,-67.010,2022-07-25,09:00:19,2022-07-25,13:00:19,165,km,3.2,Ml
35 km al O de OllagÃ¼e,-21.176 ,-68.587,2022-07-25,08:51:18,2022-07-25,12:51:18,128,km,2.5,Ml
103 km al E de Socaire,-23.429 ,-66.899,2022-07-25,08:31:58,2022-07-25,12:31:58,206,km,3.8,Ml
139 km al SE de El Salvador,-27.293 ,-68.857,2022-07-25,07:34:02,2022-07-25,11:34:02,118,km,3.4,Ml
66 km al NE de Calama,-21.922 ,-68.691,2022-07-25,07:27:21,2022-07-25,11:27:21,114,km,3.0,Ml
62 km al NE de Pica,-20.085 ,-68.921,2022-07-25,06:42:01,2022-07-25,10:42:01,115,km,4.5,Mw
6 km al E de Pica,-20.484 ,-69.275,2022-07-25,05:31:37,2022-07-25,09:31:37,86,km,2.7,Ml
90 km al E de Alto del Carmen,-29.057 ,-69.622,2022-07-25,04:47:07,2022-07-25,08:47:07,123,km,2.8,Ml
75 km al NO de Cobquecura,-35.795 ,-73.515,2022-07-25,04:08:46,2022-07-25,08:08:46,28,km,3.8,Ml
33 km al SO de Sierra Gorda.,-23.154 ,-69.479,2022-07-25,03:20:15,2022-07-25,07:20:15,89,km,2.5,Ml
170 km al NO de ConstituciÃ³n,-34.460 ,-73.940,2022-07-25,02:01:32,2022-07-25,06:01:32,29,km,3.3,Ml
62 km al SO de Mina Collahuasi,-21.296 ,-68.980,2022-07-25,01:19:20,2022-07-25,05:19:20,100,km,2.5,Ml
12 km al SE de Los Vilos,-32.010 ,-71.467,2022-07-25,01:14:30,2022-07-25,05:14:30,37,km,2.8,Ml
49 km al NO de ValparaÃ­so,-32.656 ,-71.843,2022-07-25,00:52:19,2022-07-25,04:52:19,33,km,2.6,Ml
46 km al E de Socaire,-23.669 ,-67.442,2022-07-24,23:46:16,2022-07-25,03:46:16,256,km,2.6,Ml
62 km al N de Calama,-21.947 ,-68.732,2022-07-24,20:57:24,2022-07-25,00:57:24,117,km,3.1,Ml
