evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
109 km al SO de Iquique,-20.847 ,-70.954,2022-05-09,19:07:50,2022-05-09,23:07:50,16,km,2.6,Ml
12 km al O de La Ligua,-32.404 ,-71.342,2022-05-09,15:36:35,2022-05-09,19:36:35,56,km,3.0,Ml
130 km al E de Tierra Amarilla,-27.932 ,-69.052,2022-05-09,12:05:23,2022-05-09,16:05:23,108,km,2.7,Ml
53 km al E de Pica,-20.307 ,-68.863,2022-05-09,10:49:14,2022-05-09,14:49:14,116,km,3.9,Ml
40 km al SE de Pica,-20.801 ,-69.145,2022-05-09,10:27:51,2022-05-09,14:27:51,108,km,2.8,Ml
43 km al SO de Los Vilos,-32.260 ,-71.719,2022-05-09,10:17:18,2022-05-09,14:17:18,35,km,2.8,Ml
44 km al O de Pisagua,-19.710 ,-70.616,2022-05-09,08:03:09,2022-05-09,12:03:09,41,km,3.5,Ml
36 km al E de Sierra Gorda.,-22.840 ,-68.971,2022-05-09,07:45:24,2022-05-09,11:45:24,106,km,3.1,Ml
46 km al O de Taltal,-25.303 ,-70.925,2022-05-09,06:18:44,2022-05-09,10:18:44,42,km,3.1,Ml
34 km al SE de Farellones,-33.519 ,-70.003,2022-05-09,01:12:23,2022-05-09,05:12:23,12,km,2.9,Ml
44 km al N de Calama,-22.085 ,-68.853,2022-05-09,01:06:43,2022-05-09,05:06:43,127,km,4.3,Ml
61 km al O de OllagÃ¼e,-21.414 ,-68.807,2022-05-08,20:38:51,2022-05-09,00:38:51,94,km,2.7,Ml
45 km al SO de Mina Collahuasi,-21.090 ,-68.983,2022-05-08,20:05:35,2022-05-09,00:05:35,96,km,2.6,Ml
