
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2022-02-04;49.848,28;5043453455619;51.391,55;5137166034307;52.736,50;6803757019550;49.173,16;2244491482990;49.241,52;1232797687052;49.393,24;4906781701484;49.976,88;181259554664
2022-02-05;49.848,28;5043453455619;51.391,55;5137166034307;52.736,50;6803757019550;49.173,16;2244491482990;49.241,52;1232797687052;49.393,24;4906781701484;49.976,88;181259554664
2022-02-06;49.848,28;5043453455619;51.391,55;5137166034307;52.736,50;6803757019550;49.173,16;2244491482990;49.241,52;1232797687052;49.393,24;4906781701484;49.976,88;181259554664
2022-02-07;50.154,87;5069394739778;51.712,13;5165247045229;53.049,91;6841278535872;49.459,87;2257543219742;49.534,87;1241199089111;49.698,67;4936741704224;50.267,76;182501896773
2022-02-08;50.239,13;5073095216461;51.783,32;5173916721037;53.122,32;6852340304065;49.530,56;2261928906602;49.584,70;1243291693009;49.768,80;4944536071940;50.358,61;182332596292
2022-02-09;50.267,94;5072144661837;51.779,22;5170983855512;53.154,84;6853841478297;49.549,38;2264860978140;49.617,28;1244651393006;49.728,51;4941673366587;50.384,14;182934767225
2022-02-10;50.540,60;5106742234200;52.048,34;5196510889302;53.447,54;6891511437825;49.851,33;2281740990093;49.874,12;1253207751837;50.017,87;4972067424513;50.666,89;185113735420
2022-02-11;49.820,15;5037603132138;51.309,20;5122702958875;52.698,42;6798919193458;49.106,50;2254281064968;49.172,03;1238397640983;49.253,09;4898938621382;49.940,98;184084533596
2022-02-12;49.820,15;5037603132138;51.309,20;5122702958875;52.698,42;6798919193458;49.106,50;2254281064968;49.172,03;1238397640983;49.253,09;4898938621382;49.940,98;184084533596
2022-02-13;49.820,15;5037603132138;51.309,20;5122702958875;52.698,42;6798919193458;49.106,50;2254281064968;49.172,03;1238397640983;49.253,09;4898938621382;49.940,98;184084533596
2022-02-14;49.659,43;5034495829747;51.113,75;5108849974958;52.513,28;6788557597655;48.915,63;2257070595422;48.994,68;1240835248738;49.037,57;4885486720757;49.769,44;186407343089
