
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2022-02-08;45.743,70;3315981439987;47.868,17;3127210188609;43.738,93;4113396159035;47.023,20;1002237202329;73.051,22;583851558875;42.958,92;2929263640285;47.430,58;117791491882
2022-02-09;45.719,65;3323408170984;47.762,34;3125190369418;43.654,98;4111771386687;47.001,42;1004985049427;72.975,30;583362082196;42.816,00;2920843881319;47.408,75;118015946946
2022-02-10;45.717,92;3300056522209;47.772,60;3125784809719;43.687,21;4112485937818;47.041,59;1006339410711;72.971,43;583646052446;42.863,93;2924541416472;47.445,32;118228327783
2022-02-11;45.601,87;3280725263320;47.654,95;3113486824098;43.545,31;4091477613856;46.926,75;1004791819231;72.792,89;582629958410;42.702,27;2911989666077;47.352,40;118255371743
2022-02-12;45.601,87;3280725263320;47.654,95;3113486824098;43.545,31;4091477613856;46.926,75;1004791819231;72.792,89;582629958410;42.702,27;2911989666077;47.352,40;118255371743
2022-02-13;45.601,87;3280725263320;47.654,95;3113486824098;43.545,31;4091477613856;46.926,75;1004791819231;72.792,89;582629958410;42.702,27;2911989666077;47.352,40;118255371743
2022-02-14;45.620,22;3262064287057;47.621,82;3101220233557;43.533,55;4055144872580;46.904,02;1003617201237;72.809,60;581930570968;42.684,00;2907956799199;47.350,93;118085822499
2022-02-15;45.607,86;3227173272669;47.615,32;3083726920110;43.537,20;4028563677022;46.897,41;1001082056673;72.787,49;583720237320;42.692,08;2900102077873;47.327,75;117299688859
2022-02-16;45.606,48;3217503078373;47.610,34;3080428078525;43.523,01;4015057308943;46.892,15;1001214482046;72.835,48;584164126854;42.649,91;2896961172866;47.307,35;117332785942
2022-02-17;45.646,63;3224266410988;47.663,21;3092282532955;43.592,16;4028270105556;46.884,47;1002305948732;72.906,40;584979746770;42.686,15;2901426113681;47.305,01;117476995941
2022-02-18;45.721,05;3258166602320;47.740,97;3119899576061;43.656,09;4066516750478;46.950,60;1007002518554;73.017,10;586770030741;42.758,21;2913440566193;47.368,68;118150157427
2022-02-19;45.721,05;3258166602320;47.740,97;3119899576061;43.656,09;4066516750478;46.950,60;1007002518554;73.017,10;586770030741;42.758,21;2913440566193;47.368,68;118150157427
2022-02-20;45.721,05;3258166602320;47.740,97;3119899576061;43.656,09;4066516750478;46.950,60;1007002518554;73.017,10;586770030741;42.758,21;2913440566193;47.368,68;118150157427
2022-02-21;45.783,69;3272663810541;47.804,23;3125204528126;43.689,84;4073956795633;46.999,32;1007524136072;73.100,29;587102788639;42.804,49;2913550430370;47.421,89;117753880841
2022-02-22;45.783,45;3279315185880;47.801,32;3127045664496;43.676,26;4073834596584;46.984,77;1006591099123;73.106,67;587567600909;42.784,84;2912887006528;47.392,09;117540693354
2022-02-23;45.835,34;3316684920810;47.864,96;3135477614124;43.718,77;4093073760511;47.014,66;1009166692449;73.171,48;588347199632;42.849,61;2919282062927;47.449,93;118086588416
2022-02-24;45.931,93;3333353100272;47.946,87;3144696659012;43.790,77;4106372037646;47.037,91;1010182074887;73.295,48;589546641816;42.879,20;2922865769747;47.509,47;118509017054
2022-02-25;46.394,54;3386887820078;48.407,09;3191094780820;44.215,47;4168557805291;47.550,05;1022701630842;74.037,44;596058225987;43.348,75;2958537196183;47.956,04;119859957926
2022-02-26;46.394,54;3386887820078;48.407,09;3191094780820;44.215,47;4168557805291;47.550,05;1022701630842;74.037,44;596058225987;43.348,75;2958537196183;47.956,04;119859957926
2022-02-27;46.394,54;3386887820078;48.407,09;3191094780820;44.215,47;4168557805291;47.550,05;1022701630842;74.037,44;596058225987;43.348,75;2958537196183;47.956,04;119859957926
2022-02-28;46.470,93;3432329425052;48.483,55;3235513971646;44.288,46;4216190557875;47.623,77;1027513962609;74.182,90;598179854223;43.421,39;2980041162882;48.029,09;120696266338
2022-03-01;46.625,54;3498580717695;48.640,30;3266005063328;44.436,22;4273208047606;47.806,06;1035307800376;74.407,75;602768531870;43.563,18;2994531644636;48.212,29;122022477611
2022-03-02;47.014,68;3700158223032;49.070,90;3455220757964;44.800,80;4520951948110;48.218,38;1096064379488;75.032,75;633021299703;43.993,32;3154596009344;48.601,87;129032055105
2022-03-03;47.075,18;3874471538792;49.116,40;3617321138976;44.825,24;4736597835463;48.314,65;1109965123639;75.188,72;642045258371;44.018,22;3186429599574;48.661,34;135396483034
2022-03-04;47.030,40;4055332085361;49.062,61;3777768889688;44.779,37;4916882902316;48.252,68;1117303701901;75.092,60;645779751154;43.972,42;3198023485576;48.615,89;138136320683
2022-03-05;47.030,40;4055332085361;49.062,61;3777768889688;44.779,37;4916882902316;48.252,68;1117303701901;75.092,60;645779751154;43.972,42;3198023485576;48.615,89;138136320683
2022-03-06;47.030,40;4055332085361;49.062,61;3777768889688;44.779,37;4916882902316;48.252,68;1117303701901;75.092,60;645779751154;43.972,42;3198023485576;48.615,89;138136320683
2022-03-07;47.280,43;4196963013926;49.296,28;3848608194691;45.018,68;5018957388413;48.517,64;1131663784872;75.480,05;653716168989;44.208,46;3235199155828;48.871,17;140805368438
2022-03-08;47.504,77;4253254078660;49.500,96;3902326646457;45.195,67;5093780077611;48.790,25;1146223258924;75.842,84;660451173849;44.383,95;3264797151243;49.125,78;143302501714
2022-03-09;47.664,20;4299410644656;49.643,33;3940003301933;45.316,45;5156561137123;48.929,82;1154309546316;76.110,27;665817763196;44.509,24;3288691509833;49.244,31;145256248978
2022-03-10;48.040,93;4360294590316;50.023,24;3987213123609;45.677,50;5228371011421;49.414,10;1169954031014;76.729,68;673324139033;44.978,06;3330098488683;49.685,92;147881039304
2022-03-11;48.215,87;4428384882658;50.191,25;4039777625519;45.822,56;5310326838824;49.679,68;1184397612238;77.029,85;679821991411;45.182,32;3360531670192;49.879,46;149650383583
2022-03-12;48.215,87;4428384882658;50.191,25;4039777625519;45.822,56;5310326838824;49.679,68;1184397612238;77.029,85;679821991411;45.182,32;3360531670192;49.879,46;149650383583
2022-03-13;48.215,87;4428384882658;50.191,25;4039777625519;45.822,56;5310326838824;49.679,68;1184397612238;77.029,85;679821991411;45.182,32;3360531670192;49.879,46;149650383583
2022-03-14;48.122,58;4448223606941;50.096,55;4059568275821;45.730,81;5334380598608;49.565,75;1187792575533;76.863,80;679229699700;45.144,62;3370100950439;49.773,25;150290167391
2022-03-15;47.867,30;4436481978880;49.846,98;4064838797053;45.502,71;5328310898430;49.345,06;1186534221703;76.551,89;680853708833;44.916,94;3366598927569;49.548,04;150123008157
2022-03-16;47.539,21;4426383367426;49.537,42;4056524287880;45.243,71;5334470556969;48.945,71;1180826424499;76.043,02;679799184611;44.626,42;3355347608779;49.188,45;150047764876
2022-03-17;47.421,26;4433936636275;49.412,75;4049467472155;45.112,65;5337399211453;48.822,17;1179195373840;75.841,57;679076741685;44.465,47;3348252681297;49.061,13;149855417389
2022-03-18;47.359,26;4469376732128;49.314,09;4067136272630;45.023,12;5356384290473;48.718,53;1180713906796;75.669,07;679259682136;44.341,11;3346597055521;48.955,30;150072983997
2022-03-19;47.359,26;4469376732128;49.314,09;4067136272630;45.023,12;5356384290473;48.718,53;1180713906796;75.669,07;679259682136;44.341,11;3346597055521;48.955,30;150072983997
2022-03-20;47.359,26;4469376732128;49.314,09;4067136272630;45.023,12;5356384290473;48.718,53;1180713906796;75.669,07;679259682136;44.341,11;3346597055521;48.955,30;150072983997
2022-03-21;47.286,82;4477167491584;49.238,30;4073221343946;44.964,46;5353975084229;48.613,15;1178385988889;75.520,25;678911460083;44.208,05;3335252353100;48.859,45;149920375738
2022-03-22;47.201,92;4416607730692;49.148,62;4053962461961;44.848,16;5294627966779;48.506,08;1170774125339;75.406,05;676175285886;44.068,12;3315610920495;48.763,96;149456431968
2022-03-23;47.082,91;4375813931272;48.983,59;4033480657772;44.694,38;5251005242872;48.348,40;1163129961640;75.221,01;673695738652;43.906,88;3300369004858;48.642,52;148941113836
2022-03-24;47.086,65;4363895473149;48.983,33;4023305871841;44.698,93;5233247735196;48.347,02;1162029206699;75.226,96;673315385940;43.909,29;3299415308266;48.631,75;148729616131
2022-03-25;46.957,81;4339055929854;48.836,62;4002675130671;44.553,58;5173467948495;48.211,72;1156493420805;75.028,29;670753134581;43.762,66;3285229941845;48.505,21;147930186447
2022-03-26;46.957,81;4339055929854;48.836,62;4002675130671;44.553,58;5173467948495;48.211,72;1156493420805;75.028,29;670753134581;43.762,66;3285229941845;48.505,21;147930186447
2022-03-27;46.957,81;4339055929854;48.836,62;4002675130671;44.553,58;5173467948495;48.211,72;1156493420805;75.028,29;670753134581;43.762,66;3285229941845;48.505,21;147930186447
2022-03-28;46.720,18;4278983998715;48.580,98;3962694007232;44.327,15;5091747598202;47.905,24;1145418813975;74.668,94;666401578229;43.485,73;3252579751323;48.213,56;145875025118
2022-03-29;46.519,52;4146706249594;48.386,12;3874540247552;44.190,47;4956945783509;47.615,69;1131446736717;74.387,82;660537350421;43.275,81;3208252119002;47.961,48;143463567622
2022-03-30;46.644,17;4095180912777;48.516,79;3842992727005;44.310,80;4921699279353;47.738,08;1131602317679;74.590,24;660918117916;43.424,76;3206525451250;48.086,96;143188152841
2022-03-31;47.005,62;4063812885703;48.955,04;3836728946859;44.700,38;4940360083421;48.139,72;1138709487525;75.157,81;665208740018;43.858,31;3232279445093;48.434,14;142861819294
2022-04-01;47.273,82;4037645467596;49.215,70;3813572339459;44.954,53;4936826329934;48.429,77;1141878915614;75.547,51;669739223336;44.120,60;3241282928277;48.733,92;141583959341
2022-04-02;47.273,82;4037645467596;49.215,70;3813572339459;44.954,53;4936826329934;48.429,77;1141878915614;75.547,51;669739223336;44.120,60;3241282928277;48.733,92;141583959341
2022-04-03;47.273,82;4037645467596;49.215,70;3813572339459;44.954,53;4936826329934;48.429,77;1141878915614;75.547,51;669739223336;44.120,60;3241282928277;48.733,92;141583959341
2022-04-04;47.374,69;4017909491280;49.299,69;3804372479105;45.003,34;4914698596256;48.510,47;1143701814685;75.635,41;668856207954;44.128,58;3236256125841;48.838,15;141284543777
2022-04-05;47.490,95;4025148914574;49.408,75;3809844378376;45.102,24;4935198946313;48.594,31;1146646035834;75.800,30;669943988932;44.249,03;3250901999734;48.955,98;141438804988
2022-04-06;47.533,26;4088401704272;49.443,49;3818440432324;45.131,02;4989396337277;48.627,27;1151518234446;75.886,24;671535985760;44.288,31;3264366251957;48.992,45;142471365959
2022-04-07;47.390,00;4074619484711;49.299,70;3809173099450;45.023,21;4989381713913;48.486,68;1149634100729;75.685,10;670092587607;44.140,17;3254924556688;48.843,79;142126919982
2022-04-08;47.365,22;4062516430885;49.279,02;3805022886329;45.007,36;4985610015285;48.465,01;1150087989703;75.650,19;669492676846;44.120,74;3247194476119;48.828,23;141774512576
2022-04-09;47.365,22;4062516430885;49.279,02;3805022886329;45.007,36;4985610015285;48.465,01;1150087989703;75.650,19;669492676846;44.120,74;3247194476119;48.828,23;141774512576
2022-04-10;47.365,22;4062516430885;49.279,02;3805022886329;45.007,36;4985610015285;48.465,01;1150087989703;75.650,19;669492676846;44.120,74;3247194476119;48.828,23;141774512576
2022-04-11;47.640,73;4086199439568;49.561,87;3823660632795;45.261,88;5019938133822;48.783,28;1159508237642;76.117,82;674247485807;44.356,03;3266409839629;49.144,79;142959814226
2022-04-12;47.504,38;4071777365665;49.461,16;3814170617930;45.147,36;5007656236580;48.673,36;1158077439919;75.934,70;672287045351;44.216,02;3255960708113;49.017,85;142687148048
2022-04-13;47.426,55;4054033284633;49.397,03;3800124800597;45.117,27;4974170372960;48.593,29;1157190000559;75.867,52;671961594343;44.166,25;3248813871191;48.936,44;142587392384
2022-04-14;47.564,57;4053358317270;49.553,41;3807142049658;45.270,25;4988795367318;48.721,51;1162931330949;76.105,17;674939931151;44.286,20;3252276747549;49.076,05;143495206955
2022-04-15;47.564,57;4053358317270;49.553,41;3807142049658;45.270,25;4988795367318;48.721,51;1162931330949;76.105,17;674939931151;44.286,20;3252276747549;49.076,05;143495206955
2022-04-16;47.564,57;4053358317270;49.553,41;3807142049658;45.270,25;4988795367318;48.721,51;1162931330949;76.105,17;674939931151;44.286,20;3252276747549;49.076,05;143495206955
2022-04-17;47.564,57;4053358317270;49.553,41;3807142049658;45.270,25;4988795367318;48.721,51;1162931330949;76.105,17;674939931151;44.286,20;3252276747549;49.076,05;143495206955
2022-04-18;47.899,37;4077899470535;49.877,94;3818412820190;45.550,92;5019675465504;49.103,98;1170533197880;76.648,29;684577184010;44.588,05;3274767124439;49.382,30;143992398828
2022-04-19;47.686,39;4051133762626;49.658,14;3790573599307;45.364,23;4987649589652;48.840,87;1162316822514;76.325,32;681210759734;44.391,01;3259261678193;49.150,21;143013601944
2022-04-20;47.881,34;4064212971829;49.868,09;3797640862514;45.574,15;5003617661020;49.092,11;1167839172341;76.681,31;684065027607;44.563,11;3271852026806;49.385,65;143549181028
2022-04-21;47.978,96;4063422592411;49.983,58;3800778713543;45.683,22;5011784154382;49.207,93;1169737642901;76.866,71;686157082006;44.678,95;3279315065763;49.519,75;144012442692
2022-04-22;47.942,28;4050845713984;49.936,63;3789152662732;45.620,86;5004472629669;49.178,93;1168501503028;76.784,62;685171119549;44.702,73;3278303372497;49.442,94;143698324749
2022-04-23;47.942,28;4050845713984;49.936,63;3789152662732;45.620,86;5004472629669;49.178,93;1168501503028;76.784,62;685171119549;44.702,73;3278303372497;49.442,94;143698324749
2022-04-24;47.942,28;4050845713984;49.936,63;3789152662732;45.620,86;5004472629669;49.178,93;1168501503028;76.784,62;685171119549;44.702,73;3278303372497;49.442,94;143698324749
2022-04-25;48.066,92;4073629983334;50.040,13;3795965646757;45.728,25;5017813932729;49.283,81;1172247010001;76.943,72;686775355788;44.822,62;3286987829233;49.549,36;144011645726
2022-04-26;48.018,35;4068879087336;49.968,92;3787562404667;45.656,57;5008936790889;49.236,22;1170790659045;76.813,99;685758644778;44.781,76;3283604967154;49.446,41;142921350281
2022-04-27;47.837,97;4050828665711;49.808,02;3773072855329;45.525,58;4989877199655;49.065,19;1166145772870;76.556,79;682527341137;44.635,97;3272826314405;49.271,72;142266661893
2022-04-28;47.942,65;4066065642111;49.913,51;3784262771813;45.607,12;5002408541017;49.204,24;1169471050747;76.715,91;684429503074;44.733,23;3281011050798;49.426,31;142632741507
2022-04-29;48.181,31;4094887707149;50.139,62;3808359331280;45.817,58;5035215905847;49.431,56;1175200969008;77.065,37;687481393927;45.000,19;3299303838655;49.632,02;142853844450
2022-04-30;48.181,31;4094887707149;50.139,62;3808359331280;45.817,58;5035215905847;49.431,56;1175200969008;77.065,37;687481393927;45.000,19;3299303838655;49.632,02;142853844450
2022-05-01;48.181,31;4094887707149;50.139,62;3808359331280;45.817,58;5035215905847;49.431,56;1175200969008;77.065,37;687481393927;45.000,19;3299303838655;49.632,02;142853844450
2022-05-02;48.172,54;4108463038591;50.134,30;3823724052637;45.792,58;5056105499123;49.410,04;1173581061694;77.065,41;693066397167;44.992,40;3302005646978;49.613,09;142792035381
2022-05-03;48.104,27;4117321142770;50.043,47;3826002622492;45.750,51;5070650839221;49.352,19;1174532127551;76.989,13;693072026137;44.912,75;3300090229129;49.561,33;143415515271
2022-05-04;48.128,40;4127279756703;50.058,50;3845893239617;45.787,32;5076725270630;49.337,31;1178132034074;76.998,29;693011537160;44.935,28;3307591523158;49.571,06;143574410018
2022-05-05;48.162,46;4144269926899;50.085,79;3862290650333;45.796,35;5090338692856;49.329,84;1179842178541;77.019,97;693543352741;44.970,30;3314846887665;49.579,41;143713191719
2022-05-06;47.942,56;4132340827132;49.852,24;3839575399971;45.587,23;5081876889807;49.071,19;1176353838414;76.649,88;690422418456;44.735,20;3299068076189;49.340,76;143563746958
2022-05-07;47.942,56;4132340827132;49.852,24;3839575399971;45.587,23;5081876889807;49.071,19;1176353838414;76.649,88;690422418456;44.735,20;3299068076189;49.340,76;143563746958
2022-05-08;47.942,56;4132340827132;49.852,24;3839575399971;45.587,23;5081876889807;49.071,19;1176353838414;76.649,88;690422418456;44.735,20;3299068076189;49.340,76;143563746958
2022-05-09;47.879,25;4133743006211;49.778,67;3844222234789;45.460,40;5073433883687;48.966,40;1173992752803;76.546,81;690154703477;44.560,65;3288329527339;49.226,34;143425478237
2022-05-10;47.593,48;4094236102116;49.474,36;3821906079671;45.183,37;5043451153225;48.649,48;1166811255863;76.054,21;686057959292;44.293,78;3269955272387;48.967,64;142848372323
2022-05-11;47.482,75;4075685076455;49.361,01;3809575993696;45.115,40;5036017903634;48.503,83;1163713688019;75.863,52;685245768447;44.191,46;3264130673324;48.789,45;142554164904
2022-05-12;47.625,38;4093418529399;49.486,83;3823669978896;45.256,46;5058421150506;48.621,98;1169233194821;76.095,74;688700158285;44.324,74;3276853111039;48.916,59;143647137405
2022-05-13;47.930,32;4138416919316;49.813,71;3866283434796;45.569,55;5116638898400;48.961,14;1180910743198;76.600,45;695005137985;44.677,87;3308298364190;49.253,03;145496727605
2022-05-14;47.930,32;4138416919316;49.813,71;3866283434796;45.569,55;5116638898400;48.961,14;1180910743198;76.600,45;695005137985;44.677,87;3308298364190;49.253,03;145496727605
2022-05-15;47.930,32;4138416919316;49.813,71;3866283434796;45.569,55;5116638898400;48.961,14;1180910743198;76.600,45;695005137985;44.677,87;3308298364190;49.253,03;145496727605
2022-05-16;47.998,65;4175744878083;49.895,16;3889788873597;45.613,77;5139126145024;49.073,44;1187268083643;76.756,75;704307924167;44.720,82;3321137550560;49.346,73;146443474756
2022-05-17;48.092,31;4223873668247;50.009,96;3910613731405;45.722,35;5169844232500;49.172,37;1192013063516;76.926,50;707715962800;44.808,96;3333379562114;49.463,58;147455791918
2022-05-18;48.186,74;4240917270332;50.123,45;3925523376179;45.804,44;5187425256875;49.300,91;1196016220136;77.108,53;710444309271;44.893,88;3342645087699;49.580,77;148145752568
2022-05-19;48.248,64;4248486668355;50.201,49;3942169728375;45.917,31;5198865066193;49.331,01;1197949741695;77.224,87;711374596308;44.989,36;3346854093619;49.623,98;148152694848
2022-05-20;48.468,72;4277269915297;50.438,84;3973052290914;46.132,91;5242720081048;49.549,23;1204141439705;77.584,41;715638644697;45.227,12;3366345101673;49.855,93;148991565190
2022-05-21;48.468,72;4277269915297;50.438,84;3973052290914;46.132,91;5242720081048;49.549,23;1204141439705;77.584,41;715638644697;45.227,12;3366345101673;49.855,93;148991565190
2022-05-22;48.468,72;4277269915297;50.438,84;3973052290914;46.132,91;5242720081048;49.549,23;1204141439705;77.584,41;715638644697;45.227,12;3366345101673;49.855,93;148991565190
2022-05-23;48.775,60;4332416886736;50.745,68;4042701442267;46.428,79;5333909108361;49.855,24;1214901278301;78.036,63;722388629674;45.573,24;3408512915933;50.148,98;150917190149
2022-05-24;49.006,36;4385510354734;50.993,26;4085916954318;46.683,74;5391929291969;50.125,78;1224072868139;78.427,33;727424444406;45.822,24;3435872777471;50.401,86;152287669093
2022-05-25;49.191,51;4432651990738;51.176,04;4108907646429;46.841,24;5430637814044;50.288,31;1229201281376;78.675,34;730402901856;46.062,35;3459126603548;50.594,98;153332168556
2022-05-26;49.200,02;4450052839906;51.175,04;4113384443261;46.832,01;5435419486586;50.277,61;1229662760316;78.676,24;730584088160;46.082,62;3464055846830;50.603,53;153606158310
2022-05-27;49.106,83;4458985395006;51.073,34;4113713314451;46.726,08;5442976642460;50.168,67;1228876630844;78.523,19;730125660049;45.915,11;3454503840207;50.533,06;153765118984
2022-05-28;49.106,83;4458985395006;51.073,34;4113713314451;46.726,08;5442976642460;50.168,67;1228876630844;78.523,19;730125660049;45.915,11;3454503840207;50.533,06;153765118984
2022-05-29;49.106,83;4458985395006;51.073,34;4113713314451;46.726,08;5442976642460;50.168,67;1228876630844;78.523,19;730125660049;45.915,11;3454503840207;50.533,06;153765118984
2022-05-30;49.142,37;4474088587466;51.124,58;4124452995943;46.768,87;5465889119842;50.255,08;1232196499890;78.650,13;731650505585;45.943,15;3457448528739;50.580,72;154316387204
2022-05-31;49.237,73;4495753409725;51.239,33;4142224737872;46.867,28;5494476495830;50.364,97;1236532574231;78.802,00;733900508364;46.048,78;3469436211945;50.681,00;154871102290
2022-06-01;49.256,38;4507951640232;51.240,61;4151327173742;46.881,06;5502162846073;50.367,02;1239703382159;78.806,03;742007033902;46.048,40;3470659129152;50.690,54;155872411279
2022-06-02;49.266,23;4528154364630;51.234,60;4174965848941;46.884,02;5517423991527;50.380,41;1242257389759;78.816,62;743043498874;46.045,18;3475362748005;50.668,61;156598068585
