evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
29 km al S de Rancagua,-34.425,-70.669,2022-04-19,19:34:59,2022-04-19,23:34:59,108,km,3.6,Ml
42 km al SO de Huasco,-28.749,-71.499,2022-04-19,18:55:13,2022-04-19,22:55:13,31,km,3.1,Ml
41 km al SO de Huasco,-28.755,-71.483,2022-04-19,18:24:39,2022-04-19,22:24:39,29,km,3.0,Ml
49 km al SO de OllagÃ¼e,-21.522,-68.598,2022-04-19,15:58:12,2022-04-19,19:58:12,118,km,3.1,Ml
47 km al N de Pica,-20.072,-69.357,2022-04-19,14:34:07,2022-04-19,18:34:07,112,km,3.7,Ml
23 km al E de Pica,-20.48,-69.106,2022-04-19,12:20:02,2022-04-19,16:20:02,98,km,2.6,Ml
137 km al SE de Socaire,-24.669,-67.244,2022-04-19,08:56:09,2022-04-19,12:56:09,189,km,4.6,Mw
79 km al E de OllagÃ¼e,-21.346,-67.501,2022-04-19,07:42:31,2022-04-19,11:42:31,227,km,4.0,Ml
43 km al SO de Los Vilos,-32.242,-71.746,2022-04-19,02:14:23,2022-04-19,06:14:23,32,km,2.8,Ml
57 km al SE de Socaire,-23.825,-67.39,2022-04-19,00:31:27,2022-04-19,04:31:27,217,km,4.0,Ml
28 km al SO de OllagÃ¼e,-21.415,-68.426,2022-04-18,23:29:22,2022-04-19,03:29:22,133,km,2.9,Ml
53 km al E de Mina Los Pelambres,-31.655,-70.067,2022-04-18,23:04:24,2022-04-19,03:04:24,146,km,4.1,Ml
29 km al SO de Iquique,-20.34,-70.393,2022-04-18,22:19:08,2022-04-19,02:19:08,26,km,2.7,Ml
126 km al NO de Lebu,-36.994,-74.849,2022-04-18,21:18:23,2022-04-19,01:18:23,9,km,2.5,Ml
47 km al SO de Mina Collahuasi,-21.111,-68.989,2022-04-18,20:52:51,2022-04-19,00:52:51,115,km,2.7,Ml
