evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
135 km al O de BahÃ­a Mansa,-41.067,-75.207,2022-02-10,20:40:04,2022-02-10,23:40:04,24,km,3.0,Ml
49 km al SO de Mina Collahuasi,-21.215,-68.879,2022-02-10,20:32:35,2022-02-10,23:32:35,113,km,2.8,Ml
52 km al SO de Colchane.,-19.695,-68.861,2022-02-10,19:51:19,2022-02-10,22:51:19,126,km,3.2,Ml
22 km al NO de Mina Collahuasi,-20.702,-68.825,2022-02-10,19:33:21,2022-02-10,22:33:21,96,km,3.5,Ml
79 km al E de Socaire,-23.865,-67.172,2022-02-10,18:00:05,2022-02-10,21:00:05,254,km,3.5,Ml
99 km al NE de Paihuano,-29.543,-69.661,2022-02-10,16:07:29,2022-02-10,19:07:29,136,km,3.6,Ml
13 km al S de Putre,-18.304,-69.525,2022-02-10,15:19:53,2022-02-10,18:19:53,100,km,3.2,Ml
58 km al NO de ConstituciÃ³n,-34.975,-72.876,2022-02-10,14:26:10,2022-02-10,17:26:10,43,km,3.5,Ml
111 km al E de El Salvador,-26.037,-68.528,2022-02-10,08:29:32,2022-02-10,11:29:32,142,km,3.0,Ml
58 km al NO de Tocopilla,-21.718,-70.591,2022-02-10,06:19:58,2022-02-10,09:19:58,20,km,2.7,Ml
17 km al NO de Lebu,-37.495,-73.786,2022-02-10,04:31:54,2022-02-10,07:31:54,47,km,3.3,Ml
16 km al N de Pozo Almonte,-20.119,-69.817,2022-02-10,02:33:45,2022-02-10,05:33:45,25,km,2.5,Ml
44 km al E de Temuco,-38.784,-72.09,2022-02-10,01:39:34,2022-02-10,04:39:34,100,km,2.9,Ml
71 km al SE de Socaire,-24.169,-67.587,2022-02-10,01:19:24,2022-02-10,04:19:24,239,km,3.5,Ml
11 km al SE de Cuya,-19.246,-70.131,2022-02-10,01:09:11,2022-02-10,04:09:11,45,km,2.9,Ml
39 km al NO de Antofagasta,-23.464,-70.737,2022-02-09,22:03:52,2022-02-10,01:03:52,41,km,2.9,Ml
21 km al NE de San FabiÃ¡n,-36.389,-71.437,2022-02-09,22:03:01,2022-02-10,01:03:01,140,km,3.4,Ml
