evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
94 km al S de Ilo,-18.487 ,-71.400,2022-02-20,20:24:27,2022-02-20,23:24:27,12,km,4.0,Ml
89 km al SE de Socaire,-24.290 ,-67.460,2022-02-20,20:00:27,2022-02-20,23:00:27,199,km,3.8,Ml
17 km al SO de La Higuera,-29.624 ,-71.314,2022-02-20,19:44:07,2022-02-20,22:44:07,75,km,2.9,Ml
26 km al SO de San Pedro de Atacama,-23.088 ,-68.378,2022-02-20,19:38:14,2022-02-20,22:38:14,148,km,2.8,Ml
53 km al N de Calama,-21.996 ,-68.856,2022-02-20,19:31:57,2022-02-20,22:31:57,114,km,2.7,Ml
37 km al S de Petorca,-32.580 ,-70.889,2022-02-20,18:13:35,2022-02-20,21:13:35,78,km,2.5,Ml
103 km al O de Arica,-18.679 ,-71.275,2022-02-20,17:02:12,2022-02-20,20:02:12,18,km,3.1,Ml
43 km al NO de Huasco,-28.244 ,-71.578,2022-02-20,14:12:05,2022-02-20,17:12:05,30,km,2.9,Ml
49 km al SO de OllagÃ¼e,-21.614 ,-68.481,2022-02-20,13:49:09,2022-02-20,16:49:09,138,km,3.1,Ml
37 km al N de Pica,-20.167 ,-69.261,2022-02-20,13:36:20,2022-02-20,16:36:20,93,km,3.0,Ml
45 km al SO de Los Vilos,-32.276 ,-71.707,2022-02-20,12:09:46,2022-02-20,15:09:46,20,km,2.9,Ml
95 km al S de Ilo,-18.503 ,-71.349,2022-02-20,09:04:04,2022-02-20,12:04:04,18,km,2.8,Ml
97 km al S de Ilo,-18.515 ,-71.266,2022-02-20,08:58:23,2022-02-20,11:58:23,25,km,4.9,Mw
102 km al E de Socaire,-23.583 ,-66.894,2022-02-20,08:18:53,2022-02-20,11:18:53,204,km,3.0,Ml
37 km al S de Mina Collahuasi,-21.157 ,-68.590,2022-02-20,07:33:25,2022-02-20,10:33:25,138,km,3.9,Ml
48 km al S de Mina Collahuasi,-21.235 ,-68.799,2022-02-20,06:06:34,2022-02-20,09:06:34,110,km,2.5,Ml
51 km al SO de Mina Collahuasi,-21.086 ,-69.063,2022-02-20,05:31:44,2022-02-20,08:31:44,110,km,3.1,Ml
43 km al SO de Mina Collahuasi,-21.129 ,-68.915,2022-02-20,04:51:46,2022-02-20,07:51:46,114,km,2.9,Ml
32 km al SE de Pica,-20.737 ,-69.178,2022-02-20,04:32:54,2022-02-20,07:32:54,103,km,3.5,Ml
34 km al O de La Serena,-29.813 ,-71.592,2022-02-20,04:27:58,2022-02-20,07:27:58,38,km,3.4,Ml
97 km al E de Socaire,-23.561 ,-66.942,2022-02-20,03:48:08,2022-02-20,06:48:08,201,km,3.4,Ml
"31 km al E de Base Frei, AntÃ¡rtica",-62.191 ,-58.371,2022-02-20,02:07:06,2022-02-20,05:07:06,8,km,2.5,Ml
81 km al S de Socaire,-24.282 ,-67.629,2022-02-20,01:43:56,2022-02-20,04:43:56,223,km,2.7,Ml
6 km al SO de Mina Los Pelambres,-31.848 ,-70.644,2022-02-20,01:21:46,2022-02-20,04:21:46,109,km,3.3,Ml
12 km al E de Pisagua,-19.597 ,-70.095,2022-02-20,01:00:38,2022-02-20,04:00:38,50,km,2.8,Ml
40 km al O de OllagÃ¼e,-21.284 ,-68.630,2022-02-20,00:58:31,2022-02-20,03:58:31,125,km,2.5,Ml
15 km al SO de Los Vilos,-31.986 ,-71.649,2022-02-19,23:35:01,2022-02-20,02:35:01,38,km,2.6,Ml
"30 km al E de Base Frei, AntÃ¡rtica",-62.173 ,-58.392,2022-02-19,22:31:51,2022-02-20,01:31:51,13,km,3.0,Ml
48 km al NE de Pica,-20.312 ,-68.907,2022-02-19,21:56:58,2022-02-20,00:56:58,108,km,3.2,Ml
