evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
102 km al SE de OllagÃ¼e,-21.940 ,-67.639,2022-02-22,20:19:51,2022-02-22,23:19:51,219,km,3.5,Ml
16 km al SO de Los Vilos,-32.003 ,-71.637,2022-02-22,19:53:07,2022-02-22,22:53:07,33,km,2.6,Ml
53 km al S de Taltal,-25.878 ,-70.430,2022-02-22,18:16:03,2022-02-22,21:16:03,79,km,4.5,Mw
63 km al NO de La Higuera,-29.144 ,-71.696,2022-02-22,18:15:36,2022-02-22,21:15:36,41,km,2.6,Ml
83 km al O de Iquique,-20.326 ,-70.944,2022-02-22,16:07:17,2022-02-22,19:07:17,37,km,2.5,Ml
36 km al N de Termas del Flaco,-34.630 ,-70.418,2022-02-22,14:12:27,2022-02-22,17:12:27,11,km,2.8,Ml
72 km al S de Antofagasta,-24.287 ,-70.462,2022-02-22,12:01:31,2022-02-22,15:01:31,45,km,2.8,Ml
17 km al SE de Pica,-20.625 ,-69.260,2022-02-22,11:53:44,2022-02-22,14:53:44,90,km,2.9,Ml
25 km al S de CamiÃ±a,-19.538 ,-69.418,2022-02-22,11:28:19,2022-02-22,14:28:19,93,km,2.8,Ml
38 km al NO de Lota,-36.831 ,-73.431,2022-02-22,10:22:52,2022-02-22,13:22:52,36,km,3.3,Ml
65 km al N de Calama,-21.904 ,-68.763,2022-02-22,08:22:20,2022-02-22,11:22:20,105,km,2.6,Ml
76 km al SE de Socaire,-24.005 ,-67.292,2022-02-22,08:00:00,2022-02-22,11:00:00,218,km,3.5,Ml
34 km al E de Mina Los Pelambres,-31.862 ,-70.224,2022-02-22,05:58:47,2022-02-22,08:58:47,124,km,2.9,Ml
77 km al NE de Calama,-21.827 ,-68.654,2022-02-22,05:38:44,2022-02-22,08:38:44,120,km,3.9,Ml
87 km al SE de Socaire,-24.245 ,-67.427,2022-02-22,05:14:18,2022-02-22,08:14:18,221,km,3.5,Ml
85 km al SE de Socaire,-24.005 ,-67.190,2022-02-22,05:07:05,2022-02-22,08:07:05,236,km,3.3,Ml
14 km al NE de Pisagua,-19.488 ,-70.156,2022-02-22,05:00:15,2022-02-22,08:00:15,76,km,2.6,Ml
60 km al SE de San JosÃ© de Maipo,-34.127 ,-70.081,2022-02-22,03:52:48,2022-02-22,06:52:48,5,km,2.6,Ml
69 km al SE de Socaire,-24.051 ,-67.441,2022-02-22,03:42:40,2022-02-22,06:42:40,236,km,2.9,Ml
181 km al NE de Socaire,-22.670 ,-66.431,2022-02-22,03:12:51,2022-02-22,06:12:51,254,km,6.0,Mww
95 km al NE de Socaire,-23.165 ,-67.087,2022-02-21,23:50:31,2022-02-22,02:50:31,233,km,2.7,Ml
31 km al S de Calama,-22.738 ,-68.836,2022-02-21,23:21:33,2022-02-22,02:21:33,104,km,2.5,Ml
34 km al S de Pica,-20.795 ,-69.390,2022-02-21,22:38:52,2022-02-22,01:38:52,78,km,3.0,Ml
12 km al O de Tocopilla,-22.089 ,-70.321,2022-02-21,22:33:08,2022-02-22,01:33:08,37,km,3.2,Ml
92 km al NO de Quillagua,-21.209 ,-70.281,2022-02-21,21:52:37,2022-02-22,00:52:37,32,km,2.7,Ml
44 km al S de Mina Collahuasi,-21.219 ,-68.683,2022-02-21,21:44:48,2022-02-22,00:44:48,111,km,2.5,Ml
